rank,name,symbol,price
1,Bitcoin,BTC,115028
2,Ethereum,ETH,4243.91
3,XRP,XRP,2.96
4,Tether,USDT,1.001
5,BNB,BNB,832.27
6,Solana,SOL,180.65
7,USDC,USDC,0.999899
8,Lido Staked Ether,STETH,4235.29
9,Cardano,ADA,0.915696
10,Dogecoin,DOGE,0.220923
11,TRON,TRX,0.345869
12,Chainlink,LINK,24.55
13,Wrapped stETH,WSTETH,5125.39
14,Wrapped Bitcoin,WBTC,115109
15,Hyperliquid,HYPE,43.38
16,Wrapped Beacon ETH,WBETH,4567.42
17,Stellar,XLM,0.405127
18,Sui,SUI,3.54
19,Wrapped eETH,WEETH,4555.16
20,Ethena USDe,USDE,1.001
21,Bitcoin Cash,BCH,564.51
22,Hedera,HBAR,0.240105
23,Avalanche,AVAX,23.48
24,WETH,WETH,4246.35
25,Litecoin,LTC,115.61
26,LEO Token,LEO,9.5
27,Toncoin,TON,3.34
28,USDS,USDS,0.999233
29,Shiba Inu,SHIB,1.251e-05
30,Binance Bridged USDT (BNB Smart Chain),BSC-USD,1.0
31,WhiteBIT Coin,WBT,43.72
32,Uniswap,UNI,10.28
33,Coinbase Wrapped BTC,CBBTC,115161
34,Polkadot,DOT,3.85
35,Ethena Staked USDe,SUSDE,1.19
36,Bitget Token,BGB,4.48
37,Monero,XMR,273.14
38,Cronos,CRO,0.144304
39,Ethena,ENA,0.675483
40,Pepe,PEPE,1.062e-05
41,Aave,AAVE,285.24
42,Dai,DAI,1.0
43,Mantle,MNT,1.22
44,Bittensor,TAO,354.2
45,Ethereum Classic,ETC,21.28
46,NEAR Protocol,NEAR,2.56
47,Aptos,APT,4.57
48,Ondo,ONDO,0.950856
49,Internet Computer,ICP,5.26
50,Pi Network,PI,0.360292
51,Jito Staked SOL,JITOSOL,221.2
52,Arbitrum,ARB,0.513119
53,Binance-Peg WETH,WETH,4239.08
54,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
55,OKB,OKB,113.41
56,Kaspa,KAS,0.086015
57,USD1,USD1,0.999183
58,POL (ex-MATIC),POL,0.243311
59,Algorand,ALGO,0.249498
60,Gate,GT,17.3
61,Cosmos Hub,ATOM,4.4
62,VeChain,VET,0.02342596
63,Pudgy Penguins,PENGU,0.03142216
64,Fasttoken,FTN,4.56
65,Rocket Pool ETH,RETH,4835.65
66,Sei,SEI,0.323804
67,Render,RENDER,3.71
68,sUSDS,SUSDS,1.064
69,Binance Staked SOL,BNSOL,193.33
70,Kelp DAO Restaked ETH,RSETH,4461.63
71,Official Trump,TRUMP,8.93
72,Worldcoin,WLD,0.94737
73,Jupiter Perpetuals Liquidity Provider Token,JLP,5.15
74,Artificial Superintelligence Alliance,FET,0.674694
75,Flare,FLR,0.02411351
76,Bonk,BONK,2.23e-05
77,Story,IP,5.62
78,Filecoin,FIL,2.43
79,USDT0,USDT0,1.001
80,StakeWise Staked ETH,OSETH,4455.13
81,KuCoin,KCS,12.35
82,Sky,SKY,0.073793
83,Lombard Staked BTC,LBTC,115459
84,Quant,QNT,106.3
85,Liquid Staked ETH,LSETH,4593.86
86,Jupiter,JUP,0.486286
87,USDtb,USDTB,1.0
88,Injective,INJ,14.43
89,XDC Network,XDC,0.083814
90,Renzo Restaked ETH,EZETH,4477.66
91,Falcon USD,USDF,0.999579
92,SPX6900,SPX,1.42
93,Polygon Bridged USDT (Polygon),USDT,1.001
94,NEXO,NEXO,1.3
95,Kinetiq Staked HYPE,KHYPE,43.52
96,Celestia,TIA,1.73
97,First Digital USD,FDUSD,0.998092
98,Mantle Staked Ether,METH,4545.57
99,Provenance Blockchain,HASH,0.0264771
100,Optimism,OP,0.719563
