rank,name,symbol,price
1,Bitcoin,BTC,95906
2,Ethereum,ETH,3153.94
3,Tether,USDT,0.999329
4,XRP,XRP,2.26
5,BNB,BNB,935.79
6,Solana,SOL,141.04
7,USDC,USDC,0.999717
8,TRON,TRX,0.291955
9,Lido Staked Ether,STETH,3152.18
10,Dogecoin,DOGE,0.161914
11,Cardano,ADA,0.50391
12,Figure Heloc,FIGR_HELOC,1.035
13,Wrapped stETH,WSTETH,3842.48
14,Wrapped Bitcoin,WBTC,95823
15,WhiteBIT Coin,WBT,52.91
16,Wrapped Beacon ETH,WBETH,3413.36
17,Zcash,ZEC,668.83
18,Hyperliquid,HYPE,39.21
19,Bitcoin Cash,BCH,495.12
20,Chainlink,LINK,13.95
21,USDS,USDS,0.999933
22,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999476
23,LEO Token,LEO,9.22
24,WETH,WETH,3152.05
25,Stellar,XLM,0.261542
26,Wrapped eETH,WEETH,3408.41
27,Ethena USDe,USDE,0.998596
28,Litecoin,LTC,102.29
29,Monero,XMR,416.89
30,Coinbase Wrapped BTC,CBBTC,95843
31,Avalanche,AVAX,15.45
32,Hedera,HBAR,0.155425
33,Sui,SUI,1.76
34,Shiba Inu,SHIB,9.12e-06
35,Polkadot,DOT,2.87
36,Uniswap,UNI,7.35
37,Toncoin,TON,1.83
38,Ethena Staked USDe,SUSDE,1.2
39,Dai,DAI,0.999194
40,Cronos,CRO,0.114871
41,USDT0,USDT0,0.999312
42,MemeCore,M,2.34
43,Canton,CC,0.110673
44,Mantle,MNT,1.18
45,World Liberty Financial,WLFI,0.14002
46,sUSDS,SUSDS,1.074
47,PayPal USD,PYUSD,0.999781
48,Bittensor,TAO,339.37
49,NEAR Protocol,NEAR,2.48
50,Internet Computer,ICP,5.28
51,USD1,USD1,0.998253
52,Aave,AAVE,178.22
53,Bitget Token,BGB,3.85
54,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
55,Currency One USD,C1USD,0.989739
56,Ethereum Classic,ETC,15.34
57,OKB,OKB,111.41
58,Aster,ASTER,1.14
59,Aptos,APT,2.92
60,Tether Gold,XAUT,4075.1
61,Falcon USD,USDF,0.998533
62,Pepe,PEPE,5e-06
63,Pump.fun,PUMP,0.00352917
64,Ethena,ENA,0.273802
65,Jito Staked SOL,JITOSOL,175.19
66,Jupiter Perpetuals Liquidity Provider Token,JLP,4.76
67,Binance-Peg WETH,WETH,3154.34
68,Wrapped SOL,SOL,140.93
69,Ondo,ONDO,0.579148
70,Pi Network,PI,0.218166
71,HTX DAO,HTX,1.8e-06
72,Worldcoin,WLD,0.704887
73,POL (ex-MATIC),POL,0.15359
74,KuCoin,KCS,12.19
75,USDtb,USDTB,0.999121
76,Filecoin,FIL,2.04
77,Official Trump,TRUMP,7.23
78,Algorand,ALGO,0.163891
79,Provenance Blockchain,HASH,0.02804051
80,Cosmos Hub,ATOM,2.91
81,Rocket Pool ETH,RETH,3618.96
82,PAX Gold,PAXG,4074.69
83,VeChain,VET,0.01574899
84,syrupUSDT,SYRUPUSDT,1.1
85,Arbitrum,ARB,0.242237
86,BFUSD,BFUSD,0.999219
87,Kinetiq Staked HYPE,KHYPE,39.32
88,Binance Bridged USDC (BNB Smart Chain),USDC,0.999885
89,Gate,GT,10.94
90,Binance Staked SOL,BNSOL,152.4
91,Wrapped BNB,WBNB,935.51
92,syrupUSDC,SYRUPUSDC,1.14
93,Kaspa,KAS,0.04507356
94,Quant,QNT,81.47
95,Sky,SKY,0.051228
96,Function FBTC,FBTC,95598
97,Render,RENDER,2.16
98,Kelp DAO Restaked ETH,RSETH,3330.77
99,Global Dollar,USDG,0.999703
100,Lombard Staked BTC,LBTC,96019
