rank,name,symbol,price
1,Bitcoin,BTC,95679
2,Ethereum,ETH,3203.18
3,Tether,USDT,0.999302
4,XRP,XRP,2.27
5,BNB,BNB,935.68
6,Solana,SOL,141.73
7,USDC,USDC,0.999711
8,TRON,TRX,0.292915
9,Lido Staked Ether,STETH,3202.89
10,Dogecoin,DOGE,0.162243
11,Cardano,ADA,0.4942
12,Figure Heloc,FIGR_HELOC,1.027
13,Wrapped stETH,WSTETH,3897.28
14,Wrapped Bitcoin,WBTC,95526
15,WhiteBIT Coin,WBT,52.91
16,Wrapped Beacon ETH,WBETH,3467.05
17,Zcash,ZEC,673.34
18,Hyperliquid,HYPE,38.7
19,Bitcoin Cash,BCH,496.19
20,Chainlink,LINK,14.11
21,USDS,USDS,0.999082
22,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.998923
23,LEO Token,LEO,9.2
24,WETH,WETH,3203.04
25,Wrapped eETH,WEETH,3463.01
26,Stellar,XLM,0.258706
27,Ethena USDe,USDE,0.998592
28,Litecoin,LTC,96.82
29,Monero,XMR,397.17
30,Coinbase Wrapped BTC,CBBTC,95641
31,Avalanche,AVAX,15.68
32,Hedera,HBAR,0.151085
33,Sui,SUI,1.72
34,Shiba Inu,SHIB,9.06e-06
35,Uniswap,UNI,7.82
36,Polkadot,DOT,2.83
37,Toncoin,TON,1.85
38,Dai,DAI,1.001
39,Ethena Staked USDe,SUSDE,1.2
40,Cronos,CRO,0.112316
41,USDT0,USDT0,0.999187
42,World Liberty Financial,WLFI,0.147923
43,Mantle,MNT,1.2
44,Canton,CC,0.11002
45,sUSDS,SUSDS,1.074
46,MemeCore,M,2.15
47,PayPal USD,PYUSD,0.999546
48,Bittensor,TAO,329.28
49,NEAR Protocol,NEAR,2.31
50,USD1,USD1,0.99865
51,Aave,AAVE,179.3
52,Bitget Token,BGB,3.84
53,Internet Computer,ICP,4.91
54,Currency One USD,C1USD,1.0
55,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
56,Aster,ASTER,1.23
57,OKB,OKB,114.51
58,Ethereum Classic,ETC,15.09
59,Aptos,APT,2.9
60,Tether Gold,XAUT,4067.87
61,Ethena,ENA,0.284578
62,Falcon USD,USDF,0.997884
63,Pepe,PEPE,5e-06
64,Pump.fun,PUMP,0.00338806
65,Jito Staked SOL,JITOSOL,176.15
66,Jupiter Perpetuals Liquidity Provider Token,JLP,4.78
67,Binance-Peg WETH,WETH,3202.78
68,Wrapped SOL,SOL,141.72
69,Pi Network,PI,0.227473
70,Ondo,ONDO,0.562905
71,HTX DAO,HTX,1.79e-06
72,KuCoin,KCS,12.34
73,POL (ex-MATIC),POL,0.15137
74,Worldcoin,WLD,0.684011
75,USDtb,USDTB,0.998418
76,Provenance Blockchain,HASH,0.02823857
77,Filecoin,FIL,2.01
78,Official Trump,TRUMP,7.08
79,Algorand,ALGO,0.160645
80,Rocket Pool ETH,RETH,3676.52
81,PAX Gold,PAXG,4068.66
82,Cosmos Hub,ATOM,2.83
83,Arbitrum,ARB,0.239707
84,VeChain,VET,0.01536257
85,BFUSD,BFUSD,0.99913
86,syrupUSDT,SYRUPUSDT,1.1
87,Binance Staked SOL,BNSOL,153.53
88,Gate,GT,11.05
89,Binance Bridged USDC (BNB Smart Chain),USDC,0.99966
90,Kinetiq Staked HYPE,KHYPE,38.79
91,Wrapped BNB,WBNB,935.43
92,Quant,QNT,83.26
93,syrupUSDC,SYRUPUSDC,1.14
94,Kaspa,KAS,0.04470851
95,Sky,SKY,0.050934
96,Function FBTC,FBTC,95996
97,Kelp DAO Restaked ETH,RSETH,3387.16
98,Global Dollar,USDG,0.999624
99,Flare,FLR,0.01421141
100,Lombard Staked BTC,LBTC,95817
