rank,name,symbol,price
1,Bitcoin,BTC,83966
2,Ethereum,ETH,2722.32
3,Tether,USDT,0.999474
4,XRP,XRP,1.91
5,BNB,BNB,814.36
6,USDC,USDC,0.9997
7,Solana,SOL,126.16
8,TRON,TRX,0.274717
9,Lido Staked Ether,STETH,2722.77
10,Dogecoin,DOGE,0.136563
11,Cardano,ADA,0.397713
12,Figure Heloc,FIGR_HELOC,1.029
13,WhiteBIT Coin,WBT,56.29
14,Wrapped stETH,WSTETH,3322.25
15,Bitcoin Cash,BCH,532.82
16,Wrapped Bitcoin,WBTC,83882
17,Wrapped Beacon ETH,WBETH,2952.35
18,Hyperliquid,HYPE,33.28
19,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999021
20,USDS,USDS,0.999697
21,LEO Token,LEO,9.46
22,Chainlink,LINK,11.82
23,Zcash,ZEC,495.04
24,Ethena USDe,USDE,0.998236
25,Stellar,XLM,0.2273
26,WETH,WETH,2725.33
27,Wrapped eETH,WEETH,2945.59
28,Monero,XMR,342.23
29,Litecoin,LTC,81.58
30,Coinbase Wrapped BTC,CBBTC,84105
31,Avalanche,AVAX,13.26
32,Hedera,HBAR,0.127433
33,Sui,SUI,1.34
34,Shiba Inu,SHIB,7.68e-06
35,Dai,DAI,0.999537
36,Ethena Staked USDe,SUSDE,1.2
37,Uniswap,UNI,6.18
38,World Liberty Financial,WLFI,0.142287
39,USDT0,USDT0,0.999464
40,Polkadot,DOT,2.29
41,Toncoin,TON,1.51
42,Cronos,CRO,0.09734
43,sUSDS,SUSDS,1.078
44,PayPal USD,PYUSD,1.0
45,MemeCore,M,1.99
46,Mantle,MNT,0.947085
47,Canton,CC,0.077198
48,USD1,USD1,0.999034
49,Bittensor,TAO,267.16
50,Currency One USD,C1USD,1.0
51,Bitget Token,BGB,3.49
52,Aster,ASTER,1.18
53,Aave,AAVE,156.19
54,NEAR Protocol,NEAR,1.83
55,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
56,Internet Computer,ICP,4.11
57,Falcon USD,USDF,0.998658
58,Tether Gold,XAUT,4054.63
59,OKB,OKB,98.32
60,Ethereum Classic,ETC,13.26
61,Pi Network,PI,0.237032
62,Jupiter Perpetuals Liquidity Provider Token,JLP,4.44
63,Jito Staked SOL,JITOSOL,156.99
64,Ethena,ENA,0.229089
65,Aptos,APT,2.3
66,Pepe,PEPE,3.99e-06
67,Binance-Peg WETH,WETH,2726.47
68,Wrapped SOL,SOL,126.06
69,HTX DAO,HTX,1.71e-06
70,Pump.fun,PUMP,0.00266205
71,KuCoin,KCS,11.25
72,Ondo,ONDO,0.458042
73,Worldcoin,WLD,0.589132
74,POL (ex-MATIC),POL,0.130328
75,PAX Gold,PAXG,4056.02
76,USDtb,USDTB,0.999014
77,BFUSD,BFUSD,0.999326
78,syrupUSDC,SYRUPUSDC,1.14
79,Binance Bridged USDC (BNB Smart Chain),USDC,0.999683
80,Official Trump,TRUMP,6.25
81,Provenance Blockchain,HASH,0.02410656
82,Algorand,ALGO,0.134511
83,Circle USYC,USYC,1.11
84,Cosmos Hub,ATOM,2.46
85,Rocket Pool ETH,RETH,3127.57
86,Filecoin,FIL,1.61
87,Global Dollar,USDG,0.999644
88,Ripple USD,RLUSD,0.999737
89,Gate,GT,9.71
90,Wrapped BNB,WBNB,815.33
91,Arbitrum,ARB,0.197501
92,Binance Staked SOL,BNSOL,136.52
93,VeChain,VET,0.01254879
94,Kinetiq Staked HYPE,KHYPE,33.66
95,Quant,QNT,71.99
96,Sky,SKY,0.04431521
97,Kaspa,KAS,0.03760255
98,Function FBTC,FBTC,84046
99,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,10.9
100,Flare,FLR,0.01236206
