rank,name,symbol,price
1,Bitcoin,BTC,103767
2,Ethereum,ETH,3486.35
3,Tether,USDT,0.999714
4,XRP,XRP,2.26
5,BNB,BNB,948.25
6,Solana,SOL,159.33
7,USDC,USDC,0.999797
8,Lido Staked Ether,STETH,3482.15
9,TRON,TRX,0.279789
10,Dogecoin,DOGE,0.164575
11,Cardano,ADA,0.539135
12,Wrapped stETH,WSTETH,4242.51
13,Figure Heloc,FIGR_HELOC,1.005
14,Wrapped Bitcoin,WBTC,103732
15,Wrapped Beacon ETH,WBETH,3766.62
16,Chainlink,LINK,14.81
17,Hyperliquid,HYPE,37.66
18,Bitcoin Cash,BCH,496.67
19,USDS,USDS,0.999734
20,Wrapped eETH,WEETH,3760.54
21,Ethena USDe,USDE,0.999219
22,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999906
23,Stellar,XLM,0.274759
24,LEO Token,LEO,9.48
25,WETH,WETH,3481.84
26,Zcash,ZEC,466.77
27,WhiteBIT Coin,WBT,52.52
28,Sui,SUI,2.03
29,Coinbase Wrapped BTC,CBBTC,103719
30,Hedera,HBAR,0.173489
31,Avalanche,AVAX,16.48
32,Litecoin,LTC,86.93
33,Monero,XMR,341.79
34,Shiba Inu,SHIB,8.98e-06
35,Ethena Staked USDe,SUSDE,1.2
36,Toncoin,TON,1.98
37,USDT0,USDT0,0.999568
38,Dai,DAI,0.999899
39,Cronos,CRO,0.124459
40,Bittensor,TAO,431.31
41,MemeCore,M,2.42
42,Polkadot,DOT,2.57
43,Mantle,MNT,1.21
44,sUSDS,SUSDS,1.074
45,Uniswap,UNI,5.14
46,Aave,AAVE,196.77
47,World Liberty Financial,WLFI,0.109827
48,USD1,USD1,0.998729
49,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
50,PayPal USD,PYUSD,0.999772
51,Internet Computer,ICP,5.09
52,Bitget Token,BGB,3.96
53,OKB,OKB,129.39
54,NEAR Protocol,NEAR,1.88
55,Pepe,PEPE,5.66e-06
56,Ethena,ENA,0.327926
57,Ethereum Classic,ETC,14.75
58,Jito Staked SOL,JITOSOL,197.25
59,Falcon USD,USDF,0.996101
60,Binance-Peg WETH,WETH,3484.98
61,Jupiter Perpetuals Liquidity Provider Token,JLP,5.04
62,Tether Gold,XAUT,3979.12
63,Wrapped SOL,SOL,159.31
64,Aptos,APT,2.69
65,Ondo,ONDO,0.604419
66,Pi Network,PI,0.225691
67,USDtb,USDTB,1.001
68,Aster,ASTER,0.898497
69,POL (ex-MATIC),POL,0.16614
70,Dash,DASH,134.19
71,HTX DAO,HTX,1.76e-06
72,Worldcoin,WLD,0.712951
73,KuCoin,KCS,12.02
74,Rocket Pool ETH,RETH,4000.02
75,Official Trump,TRUMP,7.27
76,Provenance Blockchain,HASH,0.02857562
77,Binance Staked SOL,BNSOL,171.94
78,Arbitrum,ARB,0.260536
79,Gate,GT,11.78
80,Pump.fun,PUMP,0.00389477
81,syrupUSDT,SYRUPUSDT,1.1
82,Algorand,ALGO,0.156717
83,Kelp DAO Restaked ETH,RSETH,3678.43
84,PAX Gold,PAXG,3983.49
85,BFUSD,BFUSD,0.999561
86,syrupUSDC,SYRUPUSDC,1.13
87,StakeWise Staked ETH,OSETH,3656.44
88,Kinetiq Staked HYPE,KHYPE,37.84
89,Lombard Staked BTC,LBTC,103785
90,Function FBTC,FBTC,104978
91,Liquid Staked ETH,LSETH,3735.1
92,Wrapped BNB,WBNB,946.97
93,VeChain,VET,0.01429586
94,Story,IP,3.79
95,Kaspa,KAS,0.04517246
96,Cosmos Hub,ATOM,2.52
97,Sky,SKY,0.051317
98,Binance Bridged USDC (BNB Smart Chain),USDC,0.999794
99,Jupiter,JUP,0.350356
100,Renzo Restaked ETH,EZETH,3698.97
