rank,name,symbol,price
1,Bitcoin,BTC,91149
2,Ethereum,ETH,3059.31
3,Tether,USDT,0.999442
4,XRP,XRP,2.14
5,BNB,BNB,919.51
6,Solana,SOL,139.15
7,USDC,USDC,0.999701
8,TRON,TRX,0.287556
9,Lido Staked Ether,STETH,3057.86
10,Dogecoin,DOGE,0.157462
11,Cardano,ADA,0.463543
12,Figure Heloc,FIGR_HELOC,1.031
13,WhiteBIT Coin,WBT,60.51
14,Wrapped stETH,WSTETH,3730.14
15,Wrapped Bitcoin,WBTC,90903
16,Wrapped Beacon ETH,WBETH,3313.35
17,Hyperliquid,HYPE,38.01
18,Bitcoin Cash,BCH,495.03
19,Zcash,ZEC,607.14
20,Chainlink,LINK,13.37
21,USDS,USDS,0.999916
22,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999355
23,LEO Token,LEO,9.38
24,Stellar,XLM,0.249594
25,WETH,WETH,3059.74
26,Wrapped eETH,WEETH,3307.73
27,Ethena USDe,USDE,0.998054
28,Litecoin,LTC,93.62
29,Monero,XMR,377.48
30,Coinbase Wrapped BTC,CBBTC,91090
31,Hedera,HBAR,0.147555
32,Avalanche,AVAX,14.27
33,Sui,SUI,1.64
34,Shiba Inu,SHIB,8.68e-06
35,Uniswap,UNI,7.31
36,Dai,DAI,0.999009
37,Polkadot,DOT,2.69
38,Toncoin,TON,1.77
39,Ethena Staked USDe,SUSDE,1.2
40,Cronos,CRO,0.111827
41,USDT0,USDT0,0.999356
42,World Liberty Financial,WLFI,0.139806
43,Canton,CC,0.108974
44,sUSDS,SUSDS,1.076
45,MemeCore,M,2.12
46,Mantle,MNT,1.11
47,PayPal USD,PYUSD,0.999663
48,Bittensor,TAO,320.06
49,NEAR Protocol,NEAR,2.23
50,USD1,USD1,0.999074
51,Internet Computer,ICP,5.05
52,Aster,ASTER,1.32
53,Aave,AAVE,173.94
54,Currency One USD,C1USD,0.996449
55,Bitget Token,BGB,3.64
56,OKB,OKB,111.61
57,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
58,Ethereum Classic,ETC,14.32
59,Falcon USD,USDF,0.998403
60,Tether Gold,XAUT,4073.64
61,Aptos,APT,2.86
62,Pepe,PEPE,4.76e-06
63,Ethena,ENA,0.2688
64,Jito Staked SOL,JITOSOL,173.08
65,Jupiter Perpetuals Liquidity Provider Token,JLP,4.7
66,Pi Network,PI,0.226163
67,Binance-Peg WETH,WETH,3059.56
68,Wrapped SOL,SOL,139.02
69,Pump.fun,PUMP,0.0030672
70,Ondo,ONDO,0.530974
71,HTX DAO,HTX,1.77e-06
72,KuCoin,KCS,12.08
73,Worldcoin,WLD,0.662831
74,POL (ex-MATIC),POL,0.146481
75,Provenance Blockchain,HASH,0.02995757
76,Official Trump,TRUMP,7.03
77,Algorand,ALGO,0.155618
78,Filecoin,FIL,1.9
79,PAX Gold,PAXG,4079.96
80,USDtb,USDTB,0.999662
81,Rocket Pool ETH,RETH,3510.69
82,BFUSD,BFUSD,0.999484
83,Cosmos Hub,ATOM,2.72
84,Binance Bridged USDC (BNB Smart Chain),USDC,0.999722
85,Arbitrum,ARB,0.231725
86,syrupUSDC,SYRUPUSDC,1.14
87,Gate,GT,10.78
88,Binance Staked SOL,BNSOL,150.67
89,Kinetiq Staked HYPE,KHYPE,38.35
90,VeChain,VET,0.01436624
91,Wrapped BNB,WBNB,919.61
92,Quant,QNT,79.52
93,Sky,SKY,0.050163
94,syrupUSDT,SYRUPUSDT,1.1
95,Global Dollar,USDG,0.999667
96,Kaspa,KAS,0.04229189
97,Ripple USD,RLUSD,0.999888
98,Function FBTC,FBTC,91224
99,Kelp DAO Restaked ETH,RSETH,3234.37
100,Circle USYC,USYC,1.11
