rank,name,symbol,price
1,Bitcoin,BTC,69117
2,Ethereum,ETH,2015.97
3,Tether,USDT,0.999229
4,XRP,XRP,1.42
5,BNB,BNB,629.38
6,USDC,USDC,0.999823
7,Solana,SOL,84.51
8,TRON,TRX,0.276394
9,Dogecoin,DOGE,0.093531
10,Figure Heloc,FIGR_HELOC,1.034
11,WhiteBIT Coin,WBT,51.89
12,Bitcoin Cash,BCH,521.82
13,Cardano,ADA,0.264533
14,USDS,USDS,0.999386
15,LEO Token,LEO,8.6
16,Hyperliquid,HYPE,30.09
17,Ethena USDe,USDE,0.998343
18,Canton,CC,0.165238
19,Monero,XMR,331.93
20,Chainlink,LINK,8.56
21,USD1,USD1,0.999588
22,Stellar,XLM,0.156856
23,Dai,DAI,0.999378
24,Litecoin,LTC,53.41
25,Zcash,ZEC,240.07
26,Hedera,HBAR,0.090817
27,PayPal USD,PYUSD,0.999836
28,Avalanche,AVAX,8.85
29,Sui,SUI,0.945556
30,Rain,RAIN,0.01069537
31,Shiba Inu,SHIB,5.98e-06
32,Toncoin,TON,1.36
33,Cronos,CRO,0.078772
34,World Liberty Financial,WLFI,0.106625
35,MemeCore,M,1.51
36,Tether Gold,XAUT,5023.69
37,PAX Gold,PAXG,5047.71
38,Uniswap,UNI,3.38
39,Polkadot,DOT,1.28
40,Mantle,MNT,0.639977
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Bitget Token,BGB,2.55
43,Falcon USD,USDF,0.996824
44,Aave,AAVE,109.36
45,Sky,SKY,0.069933
46,OKB,OKB,75.37
47,Global Dollar,USDG,0.999919
48,Circle USYC,USYC,1.12
49,Aster,ASTER,0.636624
50,Pepe,PEPE,3.69e-06
51,HTX DAO,HTX,1.66e-06
52,Ripple USD,RLUSD,1.0
53,Bittensor,TAO,157.98
54,BFUSD,BFUSD,0.998856
55,Ethereum Classic,ETC,8.39
56,Internet Computer,ICP,2.37
57,NEAR Protocol,NEAR,0.998901
58,Pi Network,PI,0.138641
59,Ondo,ONDO,0.246011
60,Pump.fun,PUMP,0.0019875
61,MYX Finance,MYX,5.98
62,Gate,GT,6.96
63,KuCoin,KCS,8.21
64,Worldcoin,WLD,0.384466
65,USDD,USDD,0.999589
66,Quant,QNT,68.72
67,Provenance Blockchain,HASH,0.01817291
68,POL (ex-MATIC),POL,0.092953
69,Ethena,ENA,0.11538
70,Cosmos Hub,ATOM,1.91
71,USDtb,USDTB,0.998979
72,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,10.98
73,Midnight,NIGHT,0.050376
74,Algorand,ALGO,0.093907
75,Kaspa,KAS,0.0309144
76,NEXO,NEXO,0.823827
77,Flare,FLR,0.00962504
78,Aptos,APT,0.999862
79,Official Trump,TRUMP,3.28
80,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
81,XDC Network,XDC,0.0361093
82,Spiko EU T-Bills Money Market Fund,EUTBL,1.25
83,OUSG,OUSG,114.24
84,Ondo US Dollar Yield,USDY,1.11
85,Filecoin,FIL,0.918669
86,Render,RENDER,1.32
87,VeChain,VET,0.0077566
88,Arbitrum,ARB,0.109737
89,Morpho,MORPHO,1.13
90,Beldex,BDX,0.08093
91,Usual USD,USD0,0.996661
92,Janus Henderson Anemoy Treasury Fund,JTRSY,1.094
93,USDai,USDAI,0.999685
94,Bonk,BONK,6.05e-06
95,GHO,GHO,0.999695
96,A7A5,A7A5,0.0128511
97,TrueUSD,TUSD,0.999167
98,Sei,SEI,0.072976
99,Jupiter,JUP,0.146989
100,Fasttoken,FTN,1.09
