rank,name,symbol,price
1,Bitcoin,BTC,67574
2,Ethereum,ETH,1982.99
3,Tether,USDT,0.99934
4,XRP,XRP,1.39
5,BNB,BNB,614.72
6,USDC,USDC,0.999835
7,Solana,SOL,81.55
8,TRON,TRX,0.278393
9,Figure Heloc,FIGR_HELOC,1.045
10,Dogecoin,DOGE,0.0934
11,WhiteBIT Coin,WBT,50.73
12,Bitcoin Cash,BCH,509.72
13,Cardano,ADA,0.265215
14,USDS,USDS,0.999768
15,LEO Token,LEO,8.47
16,Hyperliquid,HYPE,30.63
17,Canton,CC,0.169808
18,Ethena USDe,USDE,0.998522
19,Monero,XMR,340.4
20,Chainlink,LINK,8.5
21,USD1,USD1,0.999319
22,Stellar,XLM,0.159802
23,Dai,DAI,1.0
24,Litecoin,LTC,53.47
25,Hedera,HBAR,0.095337
26,PayPal USD,PYUSD,0.998369
27,Zcash,ZEC,236.23
28,Avalanche,AVAX,8.86
29,Sui,SUI,0.938312
30,Shiba Inu,SHIB,6.12e-06
31,Rain,RAIN,0.01025828
32,Toncoin,TON,1.36
33,Cronos,CRO,0.078463
34,World Liberty Financial,WLFI,0.106898
35,Tether Gold,XAUT,5048.56
36,MemeCore,M,1.44
37,PAX Gold,PAXG,5084.7
38,Polkadot,DOT,1.29
39,Uniswap,UNI,3.36
40,Mantle,MNT,0.621186
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Aster,ASTER,0.731172
43,Falcon USD,USDF,0.996301
44,Aave,AAVE,109.84
45,Bitget Token,BGB,2.35
46,OKB,OKB,75.58
47,Circle USYC,USYC,1.12
48,Global Dollar,USDG,0.99983
49,Pepe,PEPE,3.72e-06
50,HTX DAO,HTX,1.69e-06
51,Sky,SKY,0.066833
52,Ripple USD,RLUSD,0.999994
53,Bittensor,TAO,156.27
54,Internet Computer,ICP,2.42
55,BFUSD,BFUSD,0.999066
56,Ethereum Classic,ETC,8.35
57,NEAR Protocol,NEAR,0.995218
58,Ondo,ONDO,0.254668
59,Pi Network,PI,0.136943
60,Pump.fun,PUMP,0.00193858
61,Gate,GT,7.03
62,Worldcoin,WLD,0.389184
63,KuCoin,KCS,8.15
64,Quant,QNT,69.71
65,USDD,USDD,0.999317
66,Cosmos Hub,ATOM,2.0
67,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,10.99
68,Provenance Blockchain,HASH,0.01801882
69,POL (ex-MATIC),POL,0.091814
70,Ethena,ENA,0.117388
71,Kaspa,KAS,0.03224988
72,USDtb,USDTB,0.999566
73,Midnight,NIGHT,0.051374
74,Algorand,ALGO,0.09131
75,NEXO,NEXO,0.808075
76,Flare,FLR,0.0095311
77,Official Trump,TRUMP,3.32
78,XDC Network,XDC,0.0374133
79,Aptos,APT,0.950864
80,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
81,Spiko EU T-Bills Money Market Fund,EUTBL,1.24
82,OUSG,OUSG,114.26
83,Filecoin,FIL,0.921522
84,Ondo US Dollar Yield,USDY,1.1
85,VeChain,VET,0.00805479
86,Render,RENDER,1.32
87,Arbitrum,ARB,0.111669
88,Beldex,BDX,0.08114
89,Morpho,MORPHO,1.11
90,MYX Finance,MYX,3.12
91,Usual USD,USD0,0.999118
92,Janus Henderson Anemoy Treasury Fund,JTRSY,1.094
93,USDai,USDAI,0.999649
94,Bonk,BONK,6.13e-06
95,GHO,GHO,1.0
96,A7A5,A7A5,0.01293239
97,TrueUSD,TUSD,0.998292
98,pippin,PIPPIN,0.493084
99,Sei,SEI,0.073276
100,Stacks,STX,0.267424
