rank,name,symbol,price
1,Bitcoin,BTC,78236
2,Ethereum,ETH,2292.85
3,Tether,USDT,0.999071
4,BNB,BNB,771.48
5,XRP,XRP,1.6
6,USDC,USDC,0.999705
7,Solana,SOL,103.17
8,TRON,TRX,0.283126
9,Lido Staked Ether,STETH,2293.56
10,Dogecoin,DOGE,0.107003
11,Figure Heloc,FIGR_HELOC,1.033
12,WhiteBIT Coin,WBT,51.27
13,Cardano,ADA,0.295888
14,Bitcoin Cash,BCH,527.67
15,Wrapped stETH,WSTETH,2816.19
16,Wrapped Bitcoin,WBTC,77982
17,USDS,USDS,0.999229
18,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999194
19,Hyperliquid,HYPE,36.9
20,Wrapped Beacon ETH,WBETH,2500.72
21,LEO Token,LEO,8.62
22,Wrapped eETH,WEETH,2496.15
23,Canton,CC,0.191346
24,Monero,XMR,370.36
25,Chainlink,LINK,9.59
26,Ethena USDe,USDE,0.998604
27,Coinbase Wrapped BTC,CBBTC,78266
28,Stellar,XLM,0.176442
29,WETH,WETH,2294.84
30,USD1,USD1,1.0
31,Zcash,ZEC,285.29
32,Litecoin,LTC,59.67
33,USDT0,USDT0,0.9989
34,Sui,SUI,1.13
35,Avalanche,AVAX,10.04
36,Dai,DAI,1.0
37,sUSDS,SUSDS,1.086
38,Shiba Inu,SHIB,6.81e-06
39,Hedera,HBAR,0.090915
40,Ethena Staked USDe,SUSDE,1.22
41,PayPal USD,PYUSD,0.999923
42,Tether Gold,XAUT,4916.73
43,World Liberty Financial,WLFI,0.128118
44,Toncoin,TON,1.36
45,Cronos,CRO,0.082537
46,Rain,RAIN,0.00908076
47,MemeCore,M,1.52
48,Polkadot,DOT,1.52
49,Uniswap,UNI,3.87
50,Mantle,MNT,0.723672
51,PAX Gold,PAXG,4939.73
52,Bitget Token,BGB,3.06
53,Falcon USD,USDF,0.995087
54,Aave,AAVE,126.81
55,Bittensor,TAO,195.51
56,OKB,OKB,87.64
57,Pepe,PEPE,4.17e-06
58,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
59,Circle USYC,USYC,1.11
60,HTX DAO,HTX,1.74e-06
61,Global Dollar,USDG,0.999711
62,Jupiter Perpetuals Liquidity Provider Token,JLP,4.09
63,NEAR Protocol,NEAR,1.19
64,Ethereum Classic,ETC,9.67
65,syrupUSDC,SYRUPUSDC,1.15
66,Jito Staked SOL,JITOSOL,129.75
67,Internet Computer,ICP,2.67
68,Ripple USD,RLUSD,0.999744
69,Aster,ASTER,0.591093
70,Pump.fun,PUMP,0.00244887
71,Sky,SKY,0.061801
72,Kelp DAO Restaked ETH,RSETH,2437.0
73,Binance-Peg WETH,WETH,2289.25
74,Pi Network,PI,0.158076
75,Wrapped SOL,SOL,103.04
76,Ondo,ONDO,0.28074
77,BFUSD,BFUSD,0.999089
78,Binance Bridged USDC (BNB Smart Chain),USDC,0.99986
79,POL (ex-MATIC),POL,0.116401
80,KuCoin,KCS,9.29
81,Wrapped BNB,WBNB,771.25
82,MYX Finance,MYX,6.15
83,Provenance Blockchain,HASH,0.02128545
84,Gate,GT,8.23
85,Worldcoin,WLD,0.404274
86,Ethena,ENA,0.137684
87,Binance Staked SOL,BNSOL,112.56
88,USDD,USDD,0.99909
89,Official Trump,TRUMP,4.24
90,Quant,QNT,67.81
91,Cosmos Hub,ATOM,1.99
92,Aptos,APT,1.26
93,Rocket Pool ETH,RETH,2656.32
94,Algorand,ALGO,0.105034
95,Lombard Staked BTC,LBTC,78452
96,USDtb,USDTB,1.002
97,Kaspa,KAS,0.03304013
98,Polygon Bridged USDC (Polygon PoS),USDC.E,0.999708
99,Function FBTC,FBTC,77428
100,Flare,FLR,0.00997906
