rank,name,symbol,price
1,Bitcoin,BTC,77631
2,Ethereum,ETH,2288.94
3,Tether,USDT,0.999011
4,BNB,BNB,763.46
5,XRP,XRP,1.61
6,USDC,USDC,0.999666
7,Solana,SOL,102.74
8,TRON,TRX,0.283472
9,Lido Staked Ether,STETH,2287.15
10,Dogecoin,DOGE,0.104586
11,Figure Heloc,FIGR_HELOC,1.0
12,WhiteBIT Coin,WBT,50.43
13,Cardano,ADA,0.291868
14,Bitcoin Cash,BCH,517.67
15,Wrapped stETH,WSTETH,2805.93
16,Wrapped Bitcoin,WBTC,77301
17,USDS,USDS,0.999694
18,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.998702
19,Wrapped Beacon ETH,WBETH,2492.69
20,LEO Token,LEO,8.63
21,Wrapped eETH,WEETH,2488.97
22,Hyperliquid,HYPE,31.14
23,Monero,XMR,400.02
24,Chainlink,LINK,9.59
25,Canton,CC,0.179883
26,Ethena USDe,USDE,0.998149
27,Coinbase Wrapped BTC,CBBTC,77580
28,Stellar,XLM,0.17699
29,WETH,WETH,2290.1
30,USD1,USD1,0.999731
31,Zcash,ZEC,299.36
32,Litecoin,LTC,59.16
33,USDT0,USDT0,0.998274
34,Sui,SUI,1.13
35,Avalanche,AVAX,10.01
36,sUSDS,SUSDS,1.085
37,Dai,DAI,0.998726
38,Shiba Inu,SHIB,6.74e-06
39,Hedera,HBAR,0.090971
40,Ethena Staked USDe,SUSDE,1.22
41,PayPal USD,PYUSD,0.999756
42,World Liberty Financial,WLFI,0.128498
43,Tether Gold,XAUT,4706.47
44,Toncoin,TON,1.35
45,Rain,RAIN,0.00943823
46,Cronos,CRO,0.078939
47,Polkadot,DOT,1.52
48,Uniswap,UNI,3.91
49,MemeCore,M,1.34
50,Mantle,MNT,0.70838
51,Bitget Token,BGB,3.02
52,PAX Gold,PAXG,4732.06
53,Falcon USD,USDF,0.994078
54,Aave,AAVE,126.52
55,OKB,OKB,87.89
56,Bittensor,TAO,192.39
57,Pepe,PEPE,4.16e-06
58,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
59,Circle USYC,USYC,1.11
60,HTX DAO,HTX,1.73e-06
61,Global Dollar,USDG,0.999451
62,Jupiter Perpetuals Liquidity Provider Token,JLP,4.07
63,NEAR Protocol,NEAR,1.18
64,Ethereum Classic,ETC,9.58
65,syrupUSDC,SYRUPUSDC,1.15
66,Internet Computer,ICP,2.67
67,Pump.fun,PUMP,0.00245912
68,Jito Staked SOL,JITOSOL,129.11
69,Sky,SKY,0.060525
70,Binance-Peg WETH,WETH,2289.19
71,Kelp DAO Restaked ETH,RSETH,2436.83
72,Wrapped SOL,SOL,102.66
73,Aster,ASTER,0.556189
74,Ondo,ONDO,0.278885
75,Ripple USD,RLUSD,1.0
76,Pi Network,PI,0.15601
77,BFUSD,BFUSD,0.998599
78,Binance Bridged USDC (BNB Smart Chain),USDC,0.999521
79,Wrapped BNB,WBNB,762.98
80,KuCoin,KCS,9.0
81,Provenance Blockchain,HASH,0.02105062
82,Gate,GT,8.12
83,Worldcoin,WLD,0.40023
84,Ethena,ENA,0.138676
85,Binance Staked SOL,BNSOL,112.2
86,MYX Finance,MYX,5.73
87,POL (ex-MATIC),POL,0.103405
88,USDD,USDD,0.999183
89,Quant,QNT,67.44
90,Official Trump,TRUMP,4.17
91,Aptos,APT,1.27
92,Cosmos Hub,ATOM,1.94
93,Rocket Pool ETH,RETH,2648.37
94,Algorand,ALGO,0.102757
95,Lombard Staked BTC,LBTC,77796
96,Polygon Bridged USDC (Polygon PoS),USDC.E,0.999563
97,USDtb,USDTB,0.997971
98,Function FBTC,FBTC,77007
99,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,10.97
100,Flare,FLR,0.00996801
