rank,name,symbol,price
1,Bitcoin,BTC,68016
2,Ethereum,ETH,1973.16
3,Tether,USDT,0.999774
4,XRP,XRP,1.42
5,BNB,BNB,622.82
6,USDC,USDC,0.9999
7,Solana,SOL,85.08
8,TRON,TRX,0.288627
9,Dogecoin,DOGE,0.097202
10,Figure Heloc,FIGR_HELOC,1.046
11,Bitcoin Cash,BCH,573.38
12,WhiteBIT Coin,WBT,50.7
13,Cardano,ADA,0.275743
14,USDS,USDS,0.998768
15,LEO Token,LEO,8.18
16,Hyperliquid,HYPE,29.49
17,Chainlink,LINK,8.8
18,Ethena USDe,USDE,0.998763
19,Canton,CC,0.158827
20,Monero,XMR,324.77
21,Stellar,XLM,0.156493
22,USD1,USD1,0.999326
23,Rain,RAIN,0.00955546
24,Hedera,HBAR,0.09798
25,Litecoin,LTC,54.66
26,Dai,DAI,0.999846
27,Zcash,ZEC,250.9
28,PayPal USD,PYUSD,0.999587
29,Avalanche,AVAX,8.98
30,Shiba Inu,SHIB,6.2e-06
31,Sui,SUI,0.932452
32,Toncoin,TON,1.33
33,World Liberty Financial,WLFI,0.11752
34,Cronos,CRO,0.076487
35,Tether Gold,XAUT,5091.41
36,MemeCore,M,1.38
37,PAX Gold,PAXG,5126.87
38,Uniswap,UNI,3.55
39,Polkadot,DOT,1.33
40,Mantle,MNT,0.629834
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Aave,AAVE,118.89
43,Falcon USD,USDF,0.997036
44,Aster,ASTER,0.711266
45,Pepe,PEPE,4.09e-06
46,Bittensor,TAO,177.7
47,OKB,OKB,78.14
48,Bitget Token,BGB,2.33
49,Global Dollar,USDG,1.0
50,Circle USYC,USYC,1.12
51,Ripple USD,RLUSD,0.999749
52,HTX DAO,HTX,1.7e-06
53,Pi Network,PI,0.16514
54,Sky,SKY,0.06527
55,Ethereum Classic,ETC,8.8
56,NEAR Protocol,NEAR,1.026
57,BFUSD,BFUSD,0.998697
58,Ondo,ONDO,0.262627
59,Pump.fun,PUMP,0.00207714
60,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.0
61,Internet Computer,ICP,2.19
62,Cosmos Hub,ATOM,2.29
63,Gate,GT,7.23
64,POL (ex-MATIC),POL,0.106899
65,KuCoin,KCS,8.54
66,Worldcoin,WLD,0.38172
67,Provenance Blockchain,HASH,0.01777554
68,Midnight,NIGHT,0.058231
69,Quant,QNT,65.12
70,Morpho,MORPHO,1.62
71,NEXO,NEXO,0.885333
72,Ethena,ENA,0.103802
73,USDtb,USDTB,0.999375
74,Kaspa,KAS,0.03068347
75,Flare,FLR,0.00941173
76,Official Trump,TRUMP,3.41
77,Spiko EU T-Bills Money Market Fund,EUTBL,1.23
78,Algorand,ALGO,0.087856
79,USDD,USDD,1.0
80,Render,RENDER,1.43
81,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.027
82,Filecoin,FIL,0.943116
83,OUSG,OUSG,114.37
84,XDC Network,XDC,0.03544234
85,Ondo US Dollar Yield,USDY,1.11
86,Aptos,APT,0.851125
87,VeChain,VET,0.00755878
88,Beldex,BDX,0.080134
89,pippin,PIPPIN,0.584512
90,Janus Henderson Anemoy Treasury Fund,JTRSY,1.095
91,Usual USD,USD0,0.99802
92,Arbitrum,ARB,0.095851
93,Bonk,BONK,6.13e-06
94,GHO,GHO,0.999608
95,​​Stable,STABLE,0.02877371
96,A7A5,A7A5,0.01280643
97,Jupiter,JUP,0.154608
98,TrueUSD,TUSD,0.999365
99,USDai,USDAI,0.999796
100,Sei,SEI,0.070251
