rank,name,symbol,price
1,Bitcoin,BTC,66791
2,Ethereum,ETH,1945.18
3,Tether,USDT,0.999699
4,XRP,XRP,1.36
5,BNB,BNB,592.81
6,USDC,USDC,0.999922
7,Solana,SOL,80.75
8,TRON,TRX,0.274044
9,Figure Heloc,FIGR_HELOC,1.032
10,Dogecoin,DOGE,0.090068
11,WhiteBIT Coin,WBT,50.35
12,Bitcoin Cash,BCH,513.49
13,USDS,USDS,0.999786
14,Cardano,ADA,0.253847
15,LEO Token,LEO,8.33
16,Hyperliquid,HYPE,28.55
17,Ethena USDe,USDE,0.99874
18,Monero,XMR,345.86
19,Canton,CC,0.163522
20,Chainlink,LINK,8.26
21,USD1,USD1,0.999494
22,Stellar,XLM,0.153161
23,Dai,DAI,0.998995
24,Litecoin,LTC,52.06
25,PayPal USD,PYUSD,0.999753
26,Hedera,HBAR,0.088442
27,Zcash,ZEC,228.13
28,Avalanche,AVAX,8.52
29,Rain,RAIN,0.01022623
30,Shiba Inu,SHIB,5.82e-06
31,Sui,SUI,0.89045
32,Toncoin,TON,1.31
33,Cronos,CRO,0.075536
34,World Liberty Financial,WLFI,0.100449
35,Tether Gold,XAUT,5039.34
36,MemeCore,M,1.41
37,PAX Gold,PAXG,5066.11
38,Polkadot,DOT,1.24
39,Uniswap,UNI,3.23
40,Mantle,MNT,0.611139
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Falcon USD,USDF,0.995988
43,Bitget Token,BGB,2.31
44,Aster,ASTER,0.652599
45,Aave,AAVE,105.43
46,Global Dollar,USDG,0.999836
47,Circle USYC,USYC,1.12
48,OKB,OKB,72.7
49,Ripple USD,RLUSD,1.0
50,HTX DAO,HTX,1.66e-06
51,Pepe,PEPE,3.54e-06
52,Sky,SKY,0.064119
53,Bittensor,TAO,145.96
54,BFUSD,BFUSD,0.999305
55,Internet Computer,ICP,2.29
56,Ethereum Classic,ETC,8.06
57,NEAR Protocol,NEAR,0.950418
58,Pi Network,PI,0.132935
59,Ondo,ONDO,0.238922
60,Gate,GT,6.82
61,Pump.fun,PUMP,0.00186003
62,KuCoin,KCS,7.91
63,Worldcoin,WLD,0.364267
64,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,10.99
65,USDD,USDD,0.999398
66,Provenance Blockchain,HASH,0.01842578
67,Quant,QNT,69.04
68,MYX Finance,MYX,4.98
69,POL (ex-MATIC),POL,0.088462
70,Cosmos Hub,ATOM,1.88
71,Ethena,ENA,0.110369
72,USDtb,USDTB,0.998435
73,Kaspa,KAS,0.0311482
74,NEXO,NEXO,0.802153
75,Midnight,NIGHT,0.04838206
76,Algorand,ALGO,0.089268
77,Flare,FLR,0.0092097
78,Aptos,APT,0.960177
79,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
80,Official Trump,TRUMP,3.13
81,Spiko EU T-Bills Money Market Fund,EUTBL,1.25
82,OUSG,OUSG,114.25
83,XDC Network,XDC,0.03510825
84,Ondo US Dollar Yield,USDY,1.11
85,Filecoin,FIL,0.870497
86,Render,RENDER,1.25
87,VeChain,VET,0.00745152
88,Arbitrum,ARB,0.106656
89,Beldex,BDX,0.080438
90,Morpho,MORPHO,1.091
91,Usual USD,USD0,0.996743
92,Janus Henderson Anemoy Treasury Fund,JTRSY,1.094
93,USDai,USDAI,0.999732
94,GHO,GHO,1.0
95,Bonk,BONK,5.77e-06
96,A7A5,A7A5,0.01280726
97,TrueUSD,TUSD,0.998207
98,Fasttoken,FTN,1.092
99,Sei,SEI,0.07034
100,pippin,PIPPIN,0.460126
