rank,name,symbol,price
1,Bitcoin,BTC,68122
2,Ethereum,ETH,1966.81
3,Tether,USDT,0.999614
4,XRP,XRP,1.42
5,BNB,BNB,612.27
6,USDC,USDC,0.999977
7,Solana,SOL,84.23
8,TRON,TRX,0.283219
9,Dogecoin,DOGE,0.099155
10,Figure Heloc,FIGR_HELOC,1.029
11,Bitcoin Cash,BCH,555.64
12,WhiteBIT Coin,WBT,51.13
13,Cardano,ADA,0.276307
14,USDS,USDS,0.999889
15,LEO Token,LEO,8.58
16,Hyperliquid,HYPE,29.35
17,Monero,XMR,338.51
18,Ethena USDe,USDE,0.998778
19,Chainlink,LINK,8.69
20,Canton,CC,0.158753
21,Stellar,XLM,0.161624
22,USD1,USD1,0.999209
23,Rain,RAIN,0.00978753
24,Zcash,ZEC,263.46
25,Hedera,HBAR,0.09916
26,Dai,DAI,0.999324
27,Litecoin,LTC,53.94
28,PayPal USD,PYUSD,1.0
29,Avalanche,AVAX,9.26
30,Shiba Inu,SHIB,6.31e-06
31,Sui,SUI,0.950198
32,Toncoin,TON,1.37
33,Cronos,CRO,0.07823
34,World Liberty Financial,WLFI,0.116305
35,Tether Gold,XAUT,5012.37
36,PAX Gold,PAXG,5036.54
37,MemeCore,M,1.33
38,Polkadot,DOT,1.31
39,Uniswap,UNI,3.42
40,Mantle,MNT,0.624802
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Aave,AAVE,124.65
43,Pepe,PEPE,4.23e-06
44,Falcon USD,USDF,0.997154
45,Aster,ASTER,0.709748
46,Bittensor,TAO,177.73
47,OKB,OKB,79.73
48,Bitget Token,BGB,2.36
49,Global Dollar,USDG,0.999949
50,Pi Network,PI,0.175964
51,Circle USYC,USYC,1.12
52,HTX DAO,HTX,1.69e-06
53,Ripple USD,RLUSD,0.999911
54,Sky,SKY,0.06279
55,BFUSD,BFUSD,0.998514
56,NEAR Protocol,NEAR,1.016
57,Ethereum Classic,ETC,8.34
58,Ondo,ONDO,0.264737
59,Pump.fun,PUMP,0.00209947
60,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.0
61,Internet Computer,ICP,2.17
62,Cosmos Hub,ATOM,2.32
63,Gate,GT,7.17
64,POL (ex-MATIC),POL,0.106384
65,KuCoin,KCS,8.41
66,Worldcoin,WLD,0.38412
67,Midnight,NIGHT,0.062783
68,Provenance Blockchain,HASH,0.01819435
69,Quant,QNT,66.06
70,Ethena,ENA,0.111242
71,NEXO,NEXO,0.864721
72,Official Trump,TRUMP,3.67
73,Morpho,MORPHO,1.53
74,USDtb,USDTB,0.999451
75,Kaspa,KAS,0.03014938
76,Algorand,ALGO,0.090294
77,Flare,FLR,0.00931845
78,Spiko EU T-Bills Money Market Fund,EUTBL,1.23
79,Render,RENDER,1.47
80,USDD,USDD,0.999517
81,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.027
82,OUSG,OUSG,114.35
83,Ondo US Dollar Yield,USDY,1.11
84,Filecoin,FIL,0.925572
85,XDC Network,XDC,0.03498321
86,Aptos,APT,0.86693
87,VeChain,VET,0.00777542
88,Beldex,BDX,0.080312
89,Usual USD,USD0,0.998113
90,Janus Henderson Anemoy Treasury Fund,JTRSY,1.095
91,Arbitrum,ARB,0.096443
92,Bonk,BONK,6.26e-06
93,​​Stable,STABLE,0.03059191
94,GHO,GHO,1.0
95,A7A5,A7A5,0.01297157
96,Jupiter,JUP,0.15608
97,TrueUSD,TUSD,0.998646
98,pippin,PIPPIN,0.495162
99,USDai,USDAI,0.999978
100,Kite,KITE,0.271442
