rank,name,symbol,price
1,Bitcoin,BTC,87699
2,Ethereum,ETH,2979.7
3,Tether,USDT,0.998562
4,BNB,BNB,859.51
5,XRP,XRP,1.85
6,USDC,USDC,0.999773
7,Solana,SOL,124.72
8,TRON,TRX,0.284535
9,Lido Staked Ether,STETH,2977.3
10,Dogecoin,DOGE,0.120759
11,Figure Heloc,FIGR_HELOC,1.028
12,Cardano,ADA,0.339299
13,WhiteBIT Coin,WBT,56.48
14,Bitcoin Cash,BCH,596.28
15,Wrapped stETH,WSTETH,3646.7
16,Wrapped Bitcoin,WBTC,87414
17,Wrapped Beacon ETH,WBETH,3239.5
18,Wrapped eETH,WEETH,3233.05
19,USDS,USDS,0.999513
20,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.998354
21,LEO Token,LEO,9.67
22,Chainlink,LINK,12.26
23,Zcash,ZEC,521.55
24,Monero,XMR,425.56
25,WETH,WETH,2981.31
26,Coinbase Wrapped BTC,CBBTC,87696
27,Stellar,XLM,0.20416
28,Ethena USDe,USDE,0.998245
29,Hyperliquid,HYPE,25.69
30,Canton,CC,0.164655
31,Litecoin,LTC,77.33
32,Sui,SUI,1.41
33,Avalanche,AVAX,12.34
34,Hedera,HBAR,0.108171
35,USDT0,USDT0,0.998487
36,Dai,DAI,0.999122
37,Shiba Inu,SHIB,7.03e-06
38,sUSDS,SUSDS,1.08
39,Toncoin,TON,1.67
40,World Liberty Financial,WLFI,0.145126
41,PayPal USD,PYUSD,0.99972
42,Uniswap,UNI,5.67
43,Ethena Staked USDe,SUSDE,1.21
44,Cronos,CRO,0.089836
45,USD1,USD1,0.999737
46,Mantle,MNT,0.962467
47,Polkadot,DOT,1.8
48,MemeCore,M,1.62
49,Rain,RAIN,0.0079355
50,Bitget Token,BGB,3.49
51,OKB,OKB,109.88
52,Tether Gold,XAUT,4323.75
53,Aave,AAVE,145.95
54,Falcon USD,USDF,0.996622
55,Bittensor,TAO,223.21
56,NEAR Protocol,NEAR,1.52
57,Binance-Peg WETH,WETH,2979.46
58,Ethereum Classic,ETC,11.63
59,Jito Staked SOL,JITOSOL,156.15
60,Pepe,PEPE,4.15e-06
61,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
62,Pi Network,PI,0.203694
63,Aster,ASTER,0.692861
64,PAX Gold,PAXG,4338.67
65,Internet Computer,ICP,2.92
66,Ethena,ENA,0.203431
67,Wrapped SOL,SOL,124.67
68,Provenance Blockchain,HASH,0.02940304
69,Circle USYC,USYC,1.11
70,Global Dollar,USDG,0.999686
71,HTX DAO,HTX,1.64e-06
72,Jupiter Perpetuals Liquidity Provider Token,JLP,4.52
73,KuCoin,KCS,10.73
74,Midnight,NIGHT,0.084171
75,Sky,SKY,0.058507
76,syrupUSDC,SYRUPUSDC,1.14
77,BFUSD,BFUSD,0.998155
78,Binance Staked SOL,BNSOL,136.12
79,Worldcoin,WLD,0.485826
80,Binance Bridged USDC (BNB Smart Chain),USDC,0.999553
81,Ripple USD,RLUSD,0.999851
82,Aptos,APT,1.69
83,Rocket Pool ETH,RETH,3439.24
84,Gate,GT,10.35
85,Wrapped BNB,WBNB,859.45
86,Pump.fun,PUMP,0.00195109
87,Kaspa,KAS,0.04286776
88,Ondo,ONDO,0.362192
89,Kelp DAO Restaked ETH,RSETH,3160.43
90,Arbitrum,ARB,0.187038
91,POL (ex-MATIC),POL,0.099035
92,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.02
93,Bridged Wrapped Lido Staked Ether (Scroll),WSTETH,3639.28
94,Quant,QNT,69.55
95,Algorand,ALGO,0.111997
96,Function FBTC,FBTC,88044
97,XDC Network,XDC,0.050689
98,Filecoin,FIL,1.31
99,Lombard Staked BTC,LBTC,87739
100,Official Trump,TRUMP,4.74
