rank,name,symbol,price
1,Bitcoin,BTC,88926
2,Ethereum,ETH,2918.67
3,Tether,USDT,0.998703
4,BNB,BNB,886.9
5,XRP,XRP,1.9
6,USDC,USDC,0.999608
7,Solana,SOL,126.95
8,TRON,TRX,0.308052
9,Lido Staked Ether,STETH,2917.98
10,Dogecoin,DOGE,0.124494
11,Figure Heloc,FIGR_HELOC,1.045
12,Cardano,ADA,0.358069
13,Wrapped stETH,WSTETH,3578.04
14,Bitcoin Cash,BCH,593.51
15,WhiteBIT Coin,WBT,54.42
16,Wrapped Bitcoin,WBTC,88635
17,Wrapped Beacon ETH,WBETH,3179.29
18,Monero,XMR,517.25
19,Wrapped eETH,WEETH,3174.22
20,USDS,USDS,0.999476
21,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.998644
22,Chainlink,LINK,12.19
23,LEO Token,LEO,8.9
24,Coinbase Wrapped BTC,CBBTC,88999
25,Stellar,XLM,0.209162
26,WETH,WETH,2922.68
27,Ethena USDe,USDE,0.998473
28,Zcash,ZEC,357.84
29,Sui,SUI,1.49
30,Canton,CC,0.143723
31,Litecoin,LTC,68.14
32,Avalanche,AVAX,12.11
33,Hyperliquid,HYPE,20.99
34,Hedera,HBAR,0.108291
35,World Liberty Financial,WLFI,0.169897
36,Shiba Inu,SHIB,7.83e-06
37,USDT0,USDT0,0.998933
38,Dai,DAI,0.999004
39,sUSDS,SUSDS,1.085
40,Ethena Staked USDe,SUSDE,1.22
41,Toncoin,TON,1.54
42,PayPal USD,PYUSD,0.999608
43,Cronos,CRO,0.090585
44,USD1,USD1,1.0
45,Rain,RAIN,0.00996361
46,Polkadot,DOT,1.93
47,Uniswap,UNI,4.84
48,Mantle,MNT,0.878495
49,MemeCore,M,1.6
50,Bitget Token,BGB,3.64
51,Tether Gold,XAUT,4904.74
52,Aave,AAVE,156.55
53,Bittensor,TAO,237.76
54,Falcon USD,USDF,0.996358
55,OKB,OKB,102.87
56,Pepe,PEPE,4.96e-06
57,Internet Computer,ICP,3.6
58,PAX Gold,PAXG,4921.19
59,NEAR Protocol,NEAR,1.51
60,Jito Staked SOL,JITOSOL,159.55
61,Ethereum Classic,ETC,11.67
62,Binance-Peg WETH,WETH,2922.15
63,Ondo,ONDO,0.348261
64,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
65,HTX DAO,HTX,1.82e-06
66,Global Dollar,USDG,0.999629
67,Circle USYC,USYC,1.11
68,Kelp DAO Restaked ETH,RSETH,3106.99
69,Wrapped SOL,SOL,126.98
70,Jupiter Perpetuals Liquidity Provider Token,JLP,4.59
71,Pi Network,PI,0.183462
72,Aster,ASTER,0.626048
73,Sky,SKY,0.065383
74,Pump.fun,PUMP,0.00246704
75,KuCoin,KCS,10.69
76,Ripple USD,RLUSD,0.999638
77,Ethena,ENA,0.176795
78,Binance Staked SOL,BNSOL,139.12
79,POL (ex-MATIC),POL,0.131518
80,Wrapped BNB,WBNB,887.15
81,BFUSD,BFUSD,0.997531
82,Worldcoin,WLD,0.471425
83,Provenance Blockchain,HASH,0.02417594
84,Binance Bridged USDC (BNB Smart Chain),USDC,0.999551
85,syrupUSDC,SYRUPUSDC,1.15
86,Rocket Pool ETH,RETH,3379.1
87,Aptos,APT,1.57
88,Cosmos Hub,ATOM,2.37
89,Quant,QNT,79.53
90,Gate,GT,9.84
91,USDD,USDD,0.998589
92,MYX Finance,MYX,5.74
93,Kaspa,KAS,0.03991636
94,Algorand,ALGO,0.120236
95,Render,RENDER,2.03
96,Arbitrum,ARB,0.177318
97,Filecoin,FIL,1.33
98,Function FBTC,FBTC,89100
99,Official Trump,TRUMP,4.86
100,Midnight,NIGHT,0.058149
