rank,name,symbol,price
1,Bitcoin,BTC,86655
2,Ethereum,ETH,2839.38
3,Tether,USDT,1.0
4,XRP,XRP,2.05
5,BNB,BNB,825.6
6,USDC,USDC,0.999703
7,Solana,SOL,127.28
8,TRON,TRX,0.276799
9,Lido Staked Ether,STETH,2837.02
10,Dogecoin,DOGE,0.13722
11,Figure Heloc,FIGR_HELOC,1.025
12,Cardano,ADA,0.386047
13,WhiteBIT Coin,WBT,55.68
14,Wrapped stETH,WSTETH,3462.35
15,Wrapped Bitcoin,WBTC,86321
16,Bitcoin Cash,BCH,521.51
17,Wrapped Beacon ETH,WBETH,3076.01
18,USDS,USDS,0.999673
19,LEO Token,LEO,9.89
20,Binance Bridged USDT (BNB Smart Chain),BSC-USD,1.0
21,Chainlink,LINK,12.15
22,Hyperliquid,HYPE,31.13
23,Monero,XMR,419.9
24,Stellar,XLM,0.232427
25,WETH,WETH,2838.1
26,Wrapped eETH,WEETH,3069.95
27,Ethena USDe,USDE,0.998898
28,Coinbase Wrapped BTC,CBBTC,86551
29,Zcash,ZEC,363.96
30,Litecoin,LTC,77.69
31,Hedera,HBAR,0.134001
32,Avalanche,AVAX,13.04
33,Sui,SUI,1.38
34,Shiba Inu,SHIB,8.02e-06
35,Dai,DAI,0.999452
36,World Liberty Financial,WLFI,0.150624
37,sUSDS,SUSDS,1.077
38,Ethena Staked USDe,SUSDE,1.21
39,PayPal USD,PYUSD,0.999617
40,Cronos,CRO,0.102059
41,USDT0,USDT0,0.999859
42,Toncoin,TON,1.5
43,Uniswap,UNI,5.55
44,Polkadot,DOT,2.05
45,Mantle,MNT,0.994471
46,Canton,CC,0.084027
47,USD1,USD1,0.999132
48,Bittensor,TAO,271.39
49,Aave,AAVE,165.29
50,Bitget Token,BGB,3.47
51,MemeCore,M,1.39
52,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
53,Tether Gold,XAUT,4248.61
54,Falcon USD,USDF,0.998736
55,NEAR Protocol,NEAR,1.66
56,OKB,OKB,99.08
57,Aster,ASTER,0.996323
58,Ethereum Classic,ETC,12.92
59,Internet Computer,ICP,3.59
60,Pi Network,PI,0.228518
61,Jito Staked SOL,JITOSOL,158.67
62,Ethena,ENA,0.240241
63,Rain,RAIN,0.00759933
64,Pepe,PEPE,4.17e-06
65,Binance-Peg WETH,WETH,2838.37
66,Jupiter Perpetuals Liquidity Provider Token,JLP,4.51
67,Wrapped SOL,SOL,127.23
68,Pump.fun,PUMP,0.00268934
69,HTX DAO,HTX,1.7e-06
70,Ondo,ONDO,0.465936
71,Kaspa,KAS,0.05348
72,PAX Gold,PAXG,4260.21
73,Quant,QNT,94.15
74,Worldcoin,WLD,0.578491
75,syrupUSDC,SYRUPUSDC,1.14
76,Aptos,APT,1.83
77,USDtb,USDTB,1.0
78,BFUSD,BFUSD,0.999317
79,POL (ex-MATIC),POL,0.124907
80,Binance Bridged USDC (BNB Smart Chain),USDC,0.999862
81,Ripple USD,RLUSD,0.999734
82,KuCoin,KCS,9.65
83,Global Dollar,USDG,0.999815
84,Circle USYC,USYC,1.11
85,Rocket Pool ETH,RETH,3259.64
86,Sky,SKY,0.051307
87,Official Trump,TRUMP,5.78
88,Algorand,ALGO,0.13123
89,Wrapped BNB,WBNB,826.06
90,Gate,GT,9.79
91,Arbitrum,ARB,0.195903
92,Cosmos Hub,ATOM,2.27
93,Flare,FLR,0.01386528
94,Provenance Blockchain,HASH,0.02090273
95,Binance Staked SOL,BNSOL,138.06
96,Filecoin,FIL,1.46
97,VeChain,VET,0.01221309
98,Function FBTC,FBTC,86761
99,Kelp DAO Restaked ETH,RSETH,3003.94
100,syrupUSDT,SYRUPUSDT,1.11
