rank,name,symbol,price
1,Bitcoin,BTC,87830
2,Ethereum,ETH,2941.19
3,Tether,USDT,0.999418
4,BNB,BNB,845.41
5,XRP,XRP,1.87
6,USDC,USDC,1.0
7,Solana,SOL,124.24
8,TRON,TRX,0.283392
9,Lido Staked Ether,STETH,2940.22
10,Dogecoin,DOGE,0.123845
11,Figure Heloc,FIGR_HELOC,1.02
12,Cardano,ADA,0.372959
13,Bitcoin Cash,BCH,619.73
14,WhiteBIT Coin,WBT,56.16
15,Wrapped stETH,WSTETH,3596.19
16,Wrapped Bitcoin,WBTC,87554
17,Wrapped Beacon ETH,WBETH,3197.22
18,USDS,USDS,0.99967
19,Wrapped eETH,WEETH,3189.75
20,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999144
21,Chainlink,LINK,12.42
22,Zcash,ZEC,515.92
23,Monero,XMR,449.78
24,LEO Token,LEO,8.44
25,WETH,WETH,2941.64
26,Stellar,XLM,0.223385
27,Coinbase Wrapped BTC,CBBTC,87810
28,Ethena USDe,USDE,0.998614
29,Hyperliquid,HYPE,25.87
30,Litecoin,LTC,79.49
31,Avalanche,AVAX,12.8
32,Sui,SUI,1.45
33,Hedera,HBAR,0.115928
34,Uniswap,UNI,6.31
35,sUSDS,SUSDS,1.081
36,Shiba Inu,SHIB,7.34e-06
37,Canton,CC,0.116707
38,Dai,DAI,0.999198
39,USDT0,USDT0,0.999229
40,Toncoin,TON,1.65
41,World Liberty Financial,WLFI,0.144105
42,PayPal USD,PYUSD,0.999502
43,Cronos,CRO,0.093752
44,Ethena Staked USDe,SUSDE,1.21
45,Mantle,MNT,1.046
46,USD1,USD1,1.0
47,Polkadot,DOT,1.89
48,Rain,RAIN,0.00802165
49,MemeCore,M,1.48
50,Bitget Token,BGB,3.48
51,Tether Gold,XAUT,4556.2
52,Aave,AAVE,154.93
53,OKB,OKB,108.42
54,Falcon USD,USDF,0.997586
55,Bittensor,TAO,225.77
56,NEAR Protocol,NEAR,1.61
57,Ethereum Classic,ETC,12.24
58,Binance-Peg WETH,WETH,2940.49
59,Jito Staked SOL,JITOSOL,155.37
60,Pepe,PEPE,4.16e-06
61,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
62,Pi Network,PI,0.205183
63,Aster,ASTER,0.719686
64,Internet Computer,ICP,3.09
65,PAX Gold,PAXG,4567.52
66,Ethena,ENA,0.212426
67,Provenance Blockchain,HASH,0.03032448
68,Global Dollar,USDG,0.999739
69,Wrapped SOL,SOL,124.18
70,HTX DAO,HTX,1.66e-06
71,Circle USYC,USYC,1.11
72,Jupiter Perpetuals Liquidity Provider Token,JLP,4.51
73,syrupUSDC,SYRUPUSDC,1.14
74,Sky,SKY,0.063366
75,Midnight,NIGHT,0.086272
76,KuCoin,KCS,10.84
77,Ripple USD,RLUSD,0.999937
78,Worldcoin,WLD,0.511304
79,BFUSD,BFUSD,0.99909
80,Aptos,APT,1.76
81,Binance Bridged USDC (BNB Smart Chain),USDC,0.999765
82,Binance Staked SOL,BNSOL,135.61
83,Ondo,ONDO,0.390813
84,Gate,GT,10.39
85,Rocket Pool ETH,RETH,3391.36
86,Kaspa,KAS,0.04499372
87,Wrapped BNB,WBNB,844.6
88,POL (ex-MATIC),POL,0.108458
89,Arbitrum,ARB,0.197636
90,Pump.fun,PUMP,0.00187177
91,Kelp DAO Restaked ETH,RSETH,3119.68
92,Quant,QNT,73.87
93,Algorand,ALGO,0.120737
94,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.019
95,Cosmos Hub,ATOM,2.1
96,Official Trump,TRUMP,4.95
97,Filecoin,FIL,1.35
98,VeChain,VET,0.01133281
99,Function FBTC,FBTC,87637
100,Solv Protocol BTC,SOLVBTC,87455
