rank,name,symbol,price
1,Bitcoin,BTC,88009
2,Ethereum,ETH,2953.61
3,Tether,USDT,0.999517
4,BNB,BNB,845.87
5,XRP,XRP,1.86
6,USDC,USDC,0.99988
7,Solana,SOL,124.64
8,TRON,TRX,0.279665
9,Lido Staked Ether,STETH,2951.28
10,Dogecoin,DOGE,0.128139
11,Figure Heloc,FIGR_HELOC,1.008
12,Cardano,ADA,0.366099
13,WhiteBIT Coin,WBT,58.21
14,Bitcoin Cash,BCH,589.61
15,Wrapped stETH,WSTETH,3606.34
16,Wrapped Bitcoin,WBTC,87878
17,Wrapped Beacon ETH,WBETH,3207.3
18,USDS,USDS,0.999815
19,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999326
20,Wrapped eETH,WEETH,3198.91
21,Chainlink,LINK,12.39
22,Monero,XMR,435.16
23,WETH,WETH,2951.1
24,Stellar,XLM,0.21611
25,LEO Token,LEO,7.39
26,Zcash,ZEC,411.48
27,Hyperliquid,HYPE,24.1
28,Coinbase Wrapped BTC,CBBTC,87988
29,Ethena USDe,USDE,0.998629
30,Litecoin,LTC,75.94
31,Sui,SUI,1.43
32,Avalanche,AVAX,11.94
33,sUSDS,SUSDS,1.085
34,Hedera,HBAR,0.109418
35,Shiba Inu,SHIB,7.38e-06
36,Dai,DAI,0.999446
37,USDT0,USDT0,0.999659
38,PayPal USD,PYUSD,0.998976
39,Mantle,MNT,1.17
40,World Liberty Financial,WLFI,0.130419
41,Cronos,CRO,0.091963
42,Toncoin,TON,1.44
43,Ethena Staked USDe,SUSDE,1.21
44,Uniswap,UNI,5.21
45,Polkadot,DOT,1.8
46,Canton,CC,0.078973
47,Aave,AAVE,181.44
48,USD1,USD1,0.998789
49,MemeCore,M,1.53
50,Rain,RAIN,0.00774444
51,Bitget Token,BGB,3.45
52,Tether Gold,XAUT,4319.06
53,OKB,OKB,106.17
54,Falcon USD,USDF,0.997367
55,Bittensor,TAO,228.23
56,NEAR Protocol,NEAR,1.49
57,Ethereum Classic,ETC,12.08
58,Jito Staked SOL,JITOSOL,155.69
59,Binance-Peg WETH,WETH,2950.37
60,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
61,Pi Network,PI,0.20558
62,Pepe,PEPE,3.89e-06
63,syrupUSDC,SYRUPUSDC,1.14
64,Aster,ASTER,0.684626
65,Provenance Blockchain,HASH,0.03003821
66,Wrapped SOL,SOL,124.63
67,Ethena,ENA,0.20397
68,Internet Computer,ICP,2.87
69,Jupiter Perpetuals Liquidity Provider Token,JLP,4.51
70,HTX DAO,HTX,1.64e-06
71,PAX Gold,PAXG,4336.05
72,Global Dollar,USDG,0.999723
73,Circle USYC,USYC,1.11
74,KuCoin,KCS,10.55
75,Sky,SKY,0.05954
76,Ripple USD,RLUSD,0.999703
77,BFUSD,BFUSD,0.998758
78,syrupUSDT,SYRUPUSDT,1.11
79,Binance Bridged USDC (BNB Smart Chain),USDC,0.999961
80,Worldcoin,WLD,0.504051
81,Rocket Pool ETH,RETH,3397.4
82,Ondo,ONDO,0.385027
83,Gate,GT,10.06
84,Binance Staked SOL,BNSOL,135.58
85,Pump.fun,PUMP,0.00198311
86,Wrapped BNB,WBNB,845.66
87,Aptos,APT,1.52
88,Kaspa,KAS,0.04215538
89,POL (ex-MATIC),POL,0.105667
90,Kelp DAO Restaked ETH,RSETH,3127.72
91,Quant,QNT,74.32
92,Midnight,NIGHT,0.063906
93,Arbitrum,ARB,0.18463
94,Official Trump,TRUMP,5.13
95,Function FBTC,FBTC,87622
96,Algorand,ALGO,0.111328
97,Solv Protocol BTC,SOLVBTC,87938
98,Liquid Staked ETH,LSETH,3153.66
99,Lombard Staked BTC,LBTC,88119
100,NEXO,NEXO,0.919789
