rank,name,symbol,price
1,Bitcoin,BTC,87547
2,Ethereum,ETH,2934.16
3,Tether,USDT,0.999488
4,BNB,BNB,841.16
5,XRP,XRP,1.85
6,USDC,USDC,1.0
7,Solana,SOL,123.04
8,TRON,TRX,0.27896
9,Lido Staked Ether,STETH,2934.06
10,Dogecoin,DOGE,0.122641
11,Figure Heloc,FIGR_HELOC,1.026
12,Cardano,ADA,0.353649
13,Bitcoin Cash,BCH,614.75
14,WhiteBIT Coin,WBT,56.29
15,Wrapped stETH,WSTETH,3590.21
16,Wrapped Bitcoin,WBTC,87397
17,Wrapped Beacon ETH,WBETH,3191.13
18,USDS,USDS,0.999624
19,Wrapped eETH,WEETH,3184.24
20,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999359
21,Chainlink,LINK,12.25
22,Monero,XMR,455.18
23,LEO Token,LEO,8.45
24,Zcash,ZEC,468.21
25,WETH,WETH,2936.44
26,Stellar,XLM,0.213901
27,Coinbase Wrapped BTC,CBBTC,87627
28,Ethena USDe,USDE,0.998615
29,Hyperliquid,HYPE,26.29
30,Litecoin,LTC,77.37
31,Avalanche,AVAX,12.46
32,Sui,SUI,1.4
33,Hedera,HBAR,0.112453
34,sUSDS,SUSDS,1.08
35,Dai,DAI,0.999838
36,USDT0,USDT0,0.999454
37,Shiba Inu,SHIB,7.16e-06
38,World Liberty Financial,WLFI,0.143513
39,Toncoin,TON,1.56
40,Uniswap,UNI,5.98
41,PayPal USD,PYUSD,0.999952
42,Canton,CC,0.101541
43,Cronos,CRO,0.09241
44,Ethena Staked USDe,SUSDE,1.21
45,Mantle,MNT,1.049
46,USD1,USD1,1.001
47,Polkadot,DOT,1.75
48,Rain,RAIN,0.00764526
49,MemeCore,M,1.45
50,Bitget Token,BGB,3.45
51,Aave,AAVE,156.69
52,Tether Gold,XAUT,4533.7
53,OKB,OKB,107.48
54,Falcon USD,USDF,0.998337
55,Bittensor,TAO,216.85
56,NEAR Protocol,NEAR,1.52
57,Ethereum Classic,ETC,11.7
58,Binance-Peg WETH,WETH,2934.36
59,Jito Staked SOL,JITOSOL,153.88
60,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
61,Pi Network,PI,0.204116
62,Pepe,PEPE,4.04e-06
63,Aster,ASTER,0.709829
64,Internet Computer,ICP,3.03
65,PAX Gold,PAXG,4562.07
66,Ethena,ENA,0.212285
67,Provenance Blockchain,HASH,0.03016884
68,Global Dollar,USDG,0.999663
69,Wrapped SOL,SOL,123.1
70,Circle USYC,USYC,1.11
71,HTX DAO,HTX,1.65e-06
72,Jupiter Perpetuals Liquidity Provider Token,JLP,4.49
73,syrupUSDC,SYRUPUSDC,1.14
74,Sky,SKY,0.061814
75,KuCoin,KCS,10.79
76,Ripple USD,RLUSD,1.0
77,Midnight,NIGHT,0.081064
78,BFUSD,BFUSD,0.999298
79,Worldcoin,WLD,0.49129
80,Binance Bridged USDC (BNB Smart Chain),USDC,0.999667
81,Aptos,APT,1.71
82,Rocket Pool ETH,RETH,3386.7
83,Binance Staked SOL,BNSOL,134.25
84,Gate,GT,10.26
85,Kaspa,KAS,0.04461103
86,Ondo,ONDO,0.376631
87,Wrapped BNB,WBNB,841.0
88,POL (ex-MATIC),POL,0.104428
89,Arbitrum,ARB,0.192292
90,Pump.fun,PUMP,0.00184433
91,Kelp DAO Restaked ETH,RSETH,3111.57
92,Quant,QNT,71.55
93,Algorand,ALGO,0.116557
94,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.019
95,Cosmos Hub,ATOM,2.03
96,Official Trump,TRUMP,4.92
97,Function FBTC,FBTC,87086
98,Solv Protocol BTC,SOLVBTC,87505
99,Lombard Staked BTC,LBTC,87527
100,XDC Network,XDC,0.050482
