rank,name,symbol,price
1,Bitcoin,BTC,90085
2,Ethereum,ETH,3111.49
3,Tether,USDT,1.0
4,BNB,BNB,897.09
5,XRP,XRP,2.01
6,USDC,USDC,1.0
7,Solana,SOL,132.62
8,Lido Staked Ether,STETH,3110.6
9,TRON,TRX,0.274782
10,Dogecoin,DOGE,0.137797
11,Cardano,ADA,0.406781
12,Figure Heloc,FIGR_HELOC,1.0
13,WhiteBIT Coin,WBT,60.32
14,Wrapped stETH,WSTETH,3801.98
15,Bitcoin Cash,BCH,575.06
16,Wrapped Bitcoin,WBTC,90068
17,Wrapped Beacon ETH,WBETH,3374.98
18,USDS,USDS,0.999751
19,Chainlink,LINK,13.65
20,Wrapped eETH,WEETH,3371.3
21,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999841
22,LEO Token,LEO,9.25
23,WETH,WETH,3115.01
24,Hyperliquid,HYPE,29.19
25,Stellar,XLM,0.235873
26,Monero,XMR,413.15
27,Zcash,ZEC,423.03
28,Coinbase Wrapped BTC,CBBTC,90117
29,Ethena USDe,USDE,0.999315
30,Litecoin,LTC,81.04
31,Sui,SUI,1.6
32,Avalanche,AVAX,13.17
33,Hedera,HBAR,0.123137
34,Shiba Inu,SHIB,8.23e-06
35,sUSDS,SUSDS,1.079
36,USDT0,USDT0,1.0
37,Dai,DAI,1.0
38,Mantle,MNT,1.28
39,Toncoin,TON,1.6
40,World Liberty Financial,WLFI,0.142826
41,PayPal USD,PYUSD,0.999744
42,Cronos,CRO,0.099046
43,Ethena Staked USDe,SUSDE,1.21
44,Uniswap,UNI,5.45
45,Polkadot,DOT,2.01
46,MemeCore,M,1.77
47,Aave,AAVE,194.19
48,Bittensor,TAO,293.42
49,USD1,USD1,0.999378
50,Canton,CC,0.07137
51,Rain,RAIN,0.00748188
52,Bitget Token,BGB,3.6
53,OKB,OKB,114.46
54,Tether Gold,XAUT,4315.86
55,Falcon USD,USDF,0.998995
56,Aster,ASTER,0.957437
57,NEAR Protocol,NEAR,1.63
58,Ethereum Classic,ETC,13.04
59,Binance-Peg WETH,WETH,3111.35
60,Ethena,ENA,0.242229
61,Jito Staked SOL,JITOSOL,165.56
62,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
63,Pepe,PEPE,4.32e-06
64,Internet Computer,ICP,3.23
65,Pi Network,PI,0.206322
66,Jupiter Perpetuals Liquidity Provider Token,JLP,4.66
67,Wrapped SOL,SOL,132.61
68,Pump.fun,PUMP,0.00276358
69,syrupUSDC,SYRUPUSDC,1.14
70,HTX DAO,HTX,1.63e-06
71,PAX Gold,PAXG,4321.83
72,Ondo,ONDO,0.459456
73,Worldcoin,WLD,0.583327
74,Global Dollar,USDG,0.99981
75,KuCoin,KCS,10.7
76,Provenance Blockchain,HASH,0.02627037
77,Circle USYC,USYC,1.11
78,Sky,SKY,0.058781
79,syrupUSDT,SYRUPUSDT,1.11
80,BFUSD,BFUSD,0.999508
81,Ripple USD,RLUSD,0.999687
82,Rocket Pool ETH,RETH,3578.07
83,Binance Bridged USDC (BNB Smart Chain),USDC,0.999809
84,Aptos,APT,1.68
85,POL (ex-MATIC),POL,0.118783
86,Gate,GT,10.46
87,Kaspa,KAS,0.04577203
88,Wrapped BNB,WBNB,896.87
89,Arbitrum,ARB,0.212449
90,Quant,QNT,79.94
91,Binance Staked SOL,BNSOL,144.03
92,Kelp DAO Restaked ETH,RSETH,3298.93
93,Midnight,NIGHT,0.067291
94,Official Trump,TRUMP,5.53
95,Algorand,ALGO,0.121583
96,Cosmos Hub,ATOM,2.17
97,Function FBTC,FBTC,89989
98,Liquid Staked ETH,LSETH,3333.38
99,VeChain,VET,0.01170491
100,Lombard Staked BTC,LBTC,90141
