rank,name,symbol,price
1,Bitcoin,BTC,88587
2,Ethereum,ETH,2987.97
3,Tether,USDT,0.998806
4,BNB,BNB,852.69
5,XRP,XRP,1.89
6,USDC,USDC,0.999601
7,Solana,SOL,127.21
8,TRON,TRX,0.282443
9,Lido Staked Ether,STETH,2986.85
10,Dogecoin,DOGE,0.125855
11,Figure Heloc,FIGR_HELOC,1.02
12,Cardano,ADA,0.372281
13,Bitcoin Cash,BCH,613.37
14,WhiteBIT Coin,WBT,56.56
15,Wrapped stETH,WSTETH,3654.51
16,Wrapped Bitcoin,WBTC,88330
17,Wrapped Beacon ETH,WBETH,3246.9
18,USDS,USDS,0.999676
19,Wrapped eETH,WEETH,3240.37
20,Chainlink,LINK,12.63
21,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.998155
22,Zcash,ZEC,522.95
23,Monero,XMR,452.01
24,LEO Token,LEO,8.59
25,WETH,WETH,2985.32
26,Stellar,XLM,0.222343
27,Coinbase Wrapped BTC,CBBTC,88775
28,Ethena USDe,USDE,0.996638
29,Hyperliquid,HYPE,25.85
30,Litecoin,LTC,78.39
31,Avalanche,AVAX,12.82
32,Sui,SUI,1.47
33,Hedera,HBAR,0.115784
34,Canton,CC,0.125168
35,Shiba Inu,SHIB,7.46e-06
36,sUSDS,SUSDS,1.078
37,USDT0,USDT0,0.998568
38,Dai,DAI,0.998967
39,Toncoin,TON,1.64
40,World Liberty Financial,WLFI,0.14573
41,Uniswap,UNI,6.08
42,PayPal USD,PYUSD,0.999658
43,Cronos,CRO,0.093243
44,Ethena Staked USDe,SUSDE,1.21
45,Mantle,MNT,1.042
46,USD1,USD1,0.999825
47,Polkadot,DOT,1.86
48,Rain,RAIN,0.00799226
49,MemeCore,M,1.48
50,Bitget Token,BGB,3.48
51,Tether Gold,XAUT,4471.97
52,Aave,AAVE,151.8
53,OKB,OKB,108.1
54,Bittensor,TAO,224.59
55,Falcon USD,USDF,0.996095
56,NEAR Protocol,NEAR,1.55
57,Ethereum Classic,ETC,12.23
58,Jito Staked SOL,JITOSOL,159.37
59,Binance-Peg WETH,WETH,2985.75
60,Pepe,PEPE,4.17e-06
61,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
62,Pi Network,PI,0.204199
63,Aster,ASTER,0.709874
64,Provenance Blockchain,HASH,0.03180774
65,Internet Computer,ICP,3.06
66,Ethena,ENA,0.21364
67,PAX Gold,PAXG,4474.63
68,Wrapped SOL,SOL,127.41
69,Midnight,NIGHT,0.093192
70,Global Dollar,USDG,0.999721
71,Circle USYC,USYC,1.11
72,HTX DAO,HTX,1.65e-06
73,Jupiter Perpetuals Liquidity Provider Token,JLP,4.57
74,syrupUSDC,SYRUPUSDC,1.14
75,Sky,SKY,0.063302
76,KuCoin,KCS,10.82
77,Ripple USD,RLUSD,0.999582
78,Worldcoin,WLD,0.510579
79,BFUSD,BFUSD,0.998876
80,Binance Staked SOL,BNSOL,138.6
81,Aptos,APT,1.73
82,Binance Bridged USDC (BNB Smart Chain),USDC,0.999613
83,Rocket Pool ETH,RETH,3446.52
84,Ondo,ONDO,0.388751
85,Wrapped BNB,WBNB,852.37
86,Gate,GT,10.3
87,Kaspa,KAS,0.04456361
88,POL (ex-MATIC),POL,0.107214
89,Pump.fun,PUMP,0.0018837
90,Arbitrum,ARB,0.194019
91,Kelp DAO Restaked ETH,RSETH,3171.74
92,Quant,QNT,72.55
93,Algorand,ALGO,0.119001
94,Bridged Wrapped Lido Staked Ether (Scroll),WSTETH,3664.98
95,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.019
96,Official Trump,TRUMP,5.0
97,Cosmos Hub,ATOM,2.05
98,Function FBTC,FBTC,89070
99,Lombard Staked BTC,LBTC,89124
100,Filecoin,FIL,1.33
