rank,name,symbol,price
1,Bitcoin,BTC,89618
2,Ethereum,ETH,3038.55
3,Tether,USDT,0.999573
4,BNB,BNB,866.69
5,XRP,XRP,1.92
6,USDC,USDC,0.999774
7,Solana,SOL,125.97
8,TRON,TRX,0.287622
9,Lido Staked Ether,STETH,3035.2
10,Dogecoin,DOGE,0.132322
11,Figure Heloc,FIGR_HELOC,1.021
12,Cardano,ADA,0.369474
13,WhiteBIT Coin,WBT,58.21
14,Wrapped stETH,WSTETH,3711.46
15,Bitcoin Cash,BCH,580.23
16,Wrapped Bitcoin,WBTC,89336
17,Wrapped Beacon ETH,WBETH,3299.38
18,USDS,USDS,0.999693
19,Wrapped eETH,WEETH,3292.21
20,Binance Bridged USDT (BNB Smart Chain),BSC-USD,0.999948
21,Chainlink,LINK,12.63
22,Monero,XMR,473.08
23,WETH,WETH,3036.33
24,LEO Token,LEO,8.21
25,Zcash,ZEC,445.43
26,Stellar,XLM,0.220231
27,Hyperliquid,HYPE,25.29
28,Coinbase Wrapped BTC,CBBTC,89548
29,Ethena USDe,USDE,0.998821
30,Litecoin,LTC,77.98
31,Sui,SUI,1.46
32,Avalanche,AVAX,12.22
33,Hedera,HBAR,0.113051
34,sUSDS,SUSDS,1.076
35,USDT0,USDT0,0.999703
36,Shiba Inu,SHIB,7.28e-06
37,Dai,DAI,0.999909
38,Uniswap,UNI,6.19
39,PayPal USD,PYUSD,0.999088
40,Mantle,MNT,1.18
41,Cronos,CRO,0.096062
42,World Liberty Financial,WLFI,0.135628
43,Toncoin,TON,1.47
44,Ethena Staked USDe,SUSDE,1.21
45,Canton,CC,0.089335
46,Polkadot,DOT,1.82
47,USD1,USD1,0.998675
48,Rain,RAIN,0.00757198
49,Bitget Token,BGB,3.49
50,Aave,AAVE,160.52
51,MemeCore,M,1.4
52,Tether Gold,XAUT,4405.58
53,OKB,OKB,107.88
54,Falcon USD,USDF,0.998888
55,Bittensor,TAO,224.71
56,NEAR Protocol,NEAR,1.56
57,Ethereum Classic,ETC,12.34
58,Binance-Peg WETH,WETH,3038.38
59,Jito Staked SOL,JITOSOL,157.19
60,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
61,Pi Network,PI,0.205709
62,Aster,ASTER,0.713277
63,Pepe,PEPE,4.01e-06
64,Internet Computer,ICP,3.07
65,syrupUSDC,SYRUPUSDC,1.14
66,Midnight,NIGHT,0.09842
67,Ethena,ENA,0.211313
68,PAX Gold,PAXG,4425.78
69,Wrapped SOL,SOL,125.94
70,Provenance Blockchain,HASH,0.02937348
71,HTX DAO,HTX,1.66e-06
72,Sky,SKY,0.067038
73,Jupiter Perpetuals Liquidity Provider Token,JLP,4.55
74,Global Dollar,USDG,0.999719
75,Circle USYC,USYC,1.11
76,KuCoin,KCS,10.89
77,Ripple USD,RLUSD,0.999633
78,BFUSD,BFUSD,0.998947
79,Binance Bridged USDC (BNB Smart Chain),USDC,0.999732
80,Worldcoin,WLD,0.515861
81,Rocket Pool ETH,RETH,3498.61
82,syrupUSDT,SYRUPUSDT,1.11
83,Kaspa,KAS,0.04726223
84,Ondo,ONDO,0.396309
85,Gate,GT,10.35
86,Aptos,APT,1.62
87,Wrapped BNB,WBNB,866.6
88,Binance Staked SOL,BNSOL,137.41
89,Pump.fun,PUMP,0.0020127
90,POL (ex-MATIC),POL,0.108099
91,Kelp DAO Restaked ETH,RSETH,3219.21
92,Quant,QNT,76.78
93,Arbitrum,ARB,0.189974
94,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.018
95,Official Trump,TRUMP,5.06
96,Lombard Staked BTC,LBTC,89596
97,Function FBTC,FBTC,89276
98,Solv Protocol BTC,SOLVBTC,89168
99,Algorand,ALGO,0.112026
100,Filecoin,FIL,1.31
