rank,name,symbol,price
1,Bitcoin,BTC,70626
2,Ethereum,ETH,2074.61
3,Tether,USDT,1.0
4,BNB,BNB,652.55
5,XRP,XRP,1.39
6,USDC,USDC,0.999904
7,Solana,SOL,87.14
8,TRON,TRX,0.293897
9,Figure Heloc,FIGR_HELOC,1.022
10,Dogecoin,DOGE,0.094454
11,WhiteBIT Coin,WBT,55.24
12,USDS,USDS,0.999863
13,Cardano,ADA,0.26106
14,Bitcoin Cash,BCH,457.73
15,Hyperliquid,HYPE,37.01
16,LEO Token,LEO,9.07
17,Monero,XMR,358.02
18,Chainlink,LINK,8.98
19,Ethena USDe,USDE,1.0
20,Canton,CC,0.153854
21,Stellar,XLM,0.163405
22,USD1,USD1,0.999348
23,Dai,DAI,0.999989
24,Rain,RAIN,0.00889361
25,Litecoin,LTC,54.65
26,Avalanche,AVAX,9.59
27,PayPal USD,PYUSD,1.0
28,Hedera,HBAR,0.092928
29,Sui,SUI,0.986862
30,Shiba Inu,SHIB,5.88e-06
31,Zcash,ZEC,207.74
32,Toncoin,TON,1.3
33,Cronos,CRO,0.076793
34,World Liberty Financial,WLFI,0.103563
35,Tether Gold,XAUT,5000.89
36,MemeCore,M,1.53
37,PAX Gold,PAXG,5034.13
38,Uniswap,UNI,3.94
39,Polkadot,DOT,1.44
40,Mantle,MNT,0.715394
41,Circle USYC,USYC,1.12
42,Bittensor,TAO,235.73
43,Pi Network,PI,0.207213
44,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
45,OKB,OKB,93.55
46,Sky,SKY,0.076905
47,Global Dollar,USDG,1.0
48,Falcon USD,USDF,0.997457
49,Aster,ASTER,0.695617
50,NEAR Protocol,NEAR,1.31
51,Aave,AAVE,111.18
52,Ripple USD,RLUSD,0.999863
53,Bitget Token,BGB,2.16
54,HTX DAO,HTX,1.62e-06
55,Internet Computer,ICP,2.64
56,Pepe,PEPE,3.35e-06
57,BFUSD,BFUSD,0.999298
58,Ondo US Dollar Yield,USDY,1.12
59,Ethereum Classic,ETC,8.28
60,Ondo,ONDO,0.25945
61,Pump.fun,PUMP,0.00199205
62,Gate,GT,7.08
63,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.02
64,KuCoin,KCS,8.06
65,Worldcoin,WLD,0.352763
66,POL (ex-MATIC),POL,0.096017
67,Morpho,MORPHO,1.84
68,Spiko EU T-Bills Money Market Fund,EUTBL,1.2
69,Quant,QNT,65.59
70,Cosmos Hub,ATOM,1.87
71,Ethena,ENA,0.107734
72,Render,RENDER,1.76
73,Official Trump,TRUMP,3.93
74,NEXO,NEXO,0.898033
75,USDtb,USDTB,1.001
76,Algorand,ALGO,0.091944
77,Kaspa,KAS,0.03033448
78,Midnight,NIGHT,0.04884915
79,USDD,USDD,1.0
80,Janus Henderson Anemoy Treasury Fund,JTRSY,1.097
81,Provenance Blockchain,HASH,0.01337463
82,Flare,FLR,0.00873379
83,Aptos,APT,0.912794
84,OUSG,OUSG,114.58
85,Filecoin,FIL,0.86974
86,XDC Network,XDC,0.03150022
87,VeChain,VET,0.00715536
88,​​Stable,STABLE,0.02940941
89,Beldex,BDX,0.080393
90,Arbitrum,ARB,0.10037
91,YLDS,YLDS,1.0
92,GHO,GHO,0.999826
93,Usual USD,USD0,0.995224
94,Jupiter,JUP,0.160029
95,Bonk,BONK,6.04e-06
96,TrueUSD,TUSD,0.999394
97,JUST,JST,0.055639
98,A7A5,A7A5,0.01204383
99,Fasttoken,FTN,1.089
100,Virtuals Protocol,VIRTUAL,0.710591
