rank,name,symbol,price
1,Bitcoin,BTC,67984
2,Ethereum,ETH,1984.28
3,Tether,USDT,1.0
4,BNB,BNB,629.64
5,XRP,XRP,1.37
6,USDC,USDC,0.999945
7,Solana,SOL,84.56
8,TRON,TRX,0.283552
9,Figure Heloc,FIGR_HELOC,1.024
10,Dogecoin,DOGE,0.090398
11,WhiteBIT Coin,WBT,54.43
12,USDS,USDS,0.999948
13,Cardano,ADA,0.258317
14,Bitcoin Cash,BCH,451.31
15,LEO Token,LEO,9.05
16,Hyperliquid,HYPE,30.59
17,Monero,XMR,351.47
18,Chainlink,LINK,8.8
19,Ethena USDe,USDE,0.999276
20,Canton,CC,0.153517
21,Stellar,XLM,0.151742
22,USD1,USD1,0.999538
23,Rain,RAIN,0.00908983
24,Dai,DAI,0.999738
25,Hedera,HBAR,0.096557
26,Litecoin,LTC,54.13
27,PayPal USD,PYUSD,0.999964
28,Avalanche,AVAX,9.02
29,Sui,SUI,0.908076
30,Zcash,ZEC,209.6
31,Toncoin,TON,1.34
32,Shiba Inu,SHIB,5.39e-06
33,Cronos,CRO,0.07512
34,Tether Gold,XAUT,5142.27
35,World Liberty Financial,WLFI,0.099041
36,MemeCore,M,1.52
37,PAX Gold,PAXG,5179.32
38,Polkadot,DOT,1.49
39,Uniswap,UNI,3.83
40,Mantle,MNT,0.679372
41,Pi Network,PI,0.228179
42,OKB,OKB,100.7
43,Circle USYC,USYC,1.12
44,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
45,Falcon USD,USDF,0.997615
46,Bittensor,TAO,179.94
47,Aster,ASTER,0.698799
48,Global Dollar,USDG,0.999982
49,Aave,AAVE,110.39
50,Sky,SKY,0.07
51,Ripple USD,RLUSD,1.0
52,NEAR Protocol,NEAR,1.22
53,Bitget Token,BGB,2.17
54,HTX DAO,HTX,1.6e-06
55,Pepe,PEPE,3.36e-06
56,Internet Computer,ICP,2.47
57,BFUSD,BFUSD,0.9992
58,Ethereum Classic,ETC,8.21
59,Ondo,ONDO,0.252372
60,Gate,GT,7.0
61,Worldcoin,WLD,0.386912
62,Pump.fun,PUMP,0.00189266
63,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.01
64,POL (ex-MATIC),POL,0.097977
65,KuCoin,KCS,7.77
66,Morpho,MORPHO,1.81
67,Midnight,NIGHT,0.057931
68,Quant,QNT,65.96
69,Ondo US Dollar Yield,USDY,1.12
70,Cosmos Hub,ATOM,1.82
71,Spiko EU T-Bills Money Market Fund,EUTBL,1.22
72,Ethena,ENA,0.102001
73,NEXO,NEXO,0.86455
74,USDtb,USDTB,0.999738
75,Kaspa,KAS,0.02996568
76,Flare,FLR,0.008895
77,OUSG,OUSG,114.5
78,Algorand,ALGO,0.084204
79,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
80,Provenance Blockchain,HASH,0.01342728
81,Aptos,APT,0.952103
82,Filecoin,FIL,0.974147
83,Official Trump,TRUMP,3.09
84,USDD,USDD,1.0
85,Render,RENDER,1.36
86,XDC Network,XDC,0.03311794
87,Jupiter,JUP,0.176041
88,Beldex,BDX,0.080101
89,VeChain,VET,0.0070662
90,​​Stable,STABLE,0.02943384
91,YLDS,YLDS,0.999909
92,Arbitrum,ARB,0.09915
93,Janus Henderson Anemoy Treasury Fund,JTRSY,1.096
94,GHO,GHO,1.0
95,Usual USD,USD0,0.997832
96,Bonk,BONK,5.81e-06
97,Kite,KITE,0.280241
98,Decred,DCR,28.93
99,A7A5,A7A5,0.01265957
100,TrueUSD,TUSD,0.99956
