rank,name,symbol,price
1,Bitcoin,BTC,68006
2,Ethereum,ETH,2005.07
3,Tether,USDT,0.99984
4,BNB,BNB,627.39
5,XRP,XRP,1.36
6,USDC,USDC,0.999967
7,Solana,SOL,84.09
8,TRON,TRX,0.287779
9,Figure Heloc,FIGR_HELOC,1.024
10,Dogecoin,DOGE,0.090509
11,WhiteBIT Coin,WBT,54.67
12,USDS,USDS,0.99999
13,Cardano,ADA,0.256747
14,Bitcoin Cash,BCH,449.32
15,LEO Token,LEO,9.06
16,Hyperliquid,HYPE,31.25
17,Monero,XMR,350.36
18,Chainlink,LINK,8.79
19,Ethena USDe,USDE,0.999253
20,Canton,CC,0.147506
21,Stellar,XLM,0.14989
22,USD1,USD1,0.999555
23,Dai,DAI,1.0
24,Rain,RAIN,0.0089122
25,PayPal USD,PYUSD,0.999901
26,Hedera,HBAR,0.095381
27,Litecoin,LTC,53.56
28,Avalanche,AVAX,9.13
29,Sui,SUI,0.909248
30,Zcash,ZEC,206.41
31,Toncoin,TON,1.33
32,Shiba Inu,SHIB,5.35e-06
33,Cronos,CRO,0.074951
34,Tether Gold,XAUT,5073.53
35,World Liberty Financial,WLFI,0.099928
36,MemeCore,M,1.53
37,PAX Gold,PAXG,5113.98
38,Polkadot,DOT,1.48
39,Uniswap,UNI,3.84
40,Mantle,MNT,0.662095
41,Pi Network,PI,0.213876
42,OKB,OKB,97.73
43,Circle USYC,USYC,1.12
44,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
45,Bittensor,TAO,195.68
46,Falcon USD,USDF,0.998035
47,Aster,ASTER,0.703462
48,Sky,SKY,0.074321
49,Global Dollar,USDG,0.999977
50,Aave,AAVE,106.71
51,NEAR Protocol,NEAR,1.25
52,Ripple USD,RLUSD,0.999956
53,Bitget Token,BGB,2.16
54,HTX DAO,HTX,1.6e-06
55,Pepe,PEPE,3.25e-06
56,Internet Computer,ICP,2.48
57,BFUSD,BFUSD,0.998926
58,Ethereum Classic,ETC,8.16
59,Ondo,ONDO,0.25017
60,Pump.fun,PUMP,0.00194989
61,Gate,GT,7.04
62,Morpho,MORPHO,1.94
63,KuCoin,KCS,8.06
64,Worldcoin,WLD,0.365405
65,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.01
66,POL (ex-MATIC),POL,0.09657
67,Midnight,NIGHT,0.055595
68,Quant,QNT,62.73
69,Ondo US Dollar Yield,USDY,1.099
70,NEXO,NEXO,0.882754
71,Spiko EU T-Bills Money Market Fund,EUTBL,1.21
72,Cosmos Hub,ATOM,1.74
73,Ethena,ENA,0.101813
74,USDtb,USDTB,0.999829
75,Kaspa,KAS,0.02999578
76,Flare,FLR,0.00894756
77,OUSG,OUSG,114.5
78,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
79,Provenance Blockchain,HASH,0.01338549
80,Algorand,ALGO,0.083407
81,Aptos,APT,0.946686
82,USDD,USDD,0.999814
83,Filecoin,FIL,0.949911
84,Render,RENDER,1.39
85,Official Trump,TRUMP,2.97
86,XDC Network,XDC,0.0316384
87,Beldex,BDX,0.079325
88,VeChain,VET,0.0070001
89,YLDS,YLDS,0.999939
90,Arbitrum,ARB,0.097308
91,​​Stable,STABLE,0.02776403
92,Jupiter,JUP,0.163595
93,Janus Henderson Anemoy Treasury Fund,JTRSY,1.096
94,GHO,GHO,1.0
95,Usual USD,USD0,0.998691
96,Kite,KITE,0.286309
97,Bonk,BONK,5.75e-06
98,Decred,DCR,28.83
99,A7A5,A7A5,0.01264391
100,TrueUSD,TUSD,0.999989
