rank,name,symbol,price
1,Bitcoin,BTC,68742
2,Ethereum,ETH,2085.65
3,Tether,USDT,0.999788
4,BNB,BNB,630.61
5,XRP,XRP,1.4
6,USDC,USDC,0.999956
7,Solana,SOL,87.29
8,TRON,TRX,0.309535
9,Figure Heloc,FIGR_HELOC,1.0
10,Dogecoin,DOGE,0.091193
11,USDS,USDS,1.0
12,WhiteBIT Coin,WBT,54.25
13,Cardano,ADA,0.256245
14,Bitcoin Cash,BCH,466.33
15,Hyperliquid,HYPE,38.07
16,LEO Token,LEO,9.25
17,Monero,XMR,343.53
18,Chainlink,LINK,8.82
19,Ethena USDe,USDE,0.999821
20,Canton,CC,0.14291
21,Stellar,XLM,0.159493
22,USD1,USD1,0.999534
23,Dai,DAI,0.999928
24,Litecoin,LTC,54.19
25,Rain,RAIN,0.00859818
26,PayPal USD,PYUSD,0.999843
27,Avalanche,AVAX,9.14
28,Hedera,HBAR,0.090303
29,Zcash,ZEC,219.08
30,Sui,SUI,0.92517
31,Shiba Inu,SHIB,5.79e-06
32,Cronos,CRO,0.074429
33,Toncoin,TON,1.25
34,MemeCore,M,1.67
35,World Liberty Financial,WLFI,0.096392
36,Bittensor,TAO,271.97
37,Tether Gold,XAUT,4491.51
38,Circle USYC,USYC,1.12
39,Polkadot,DOT,1.45
40,Mantle,MNT,0.734925
41,PAX Gold,PAXG,4505.61
42,Uniswap,UNI,3.48
43,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
44,Pi Network,PI,0.191367
45,Global Dollar,USDG,0.999966
46,OKB,OKB,84.4
47,Falcon USD,USDF,0.997692
48,Sky,SKY,0.072744
49,NEAR Protocol,NEAR,1.29
50,Aster,ASTER,0.672005
51,Aave,AAVE,108.01
52,HTX DAO,HTX,1.7e-06
53,Ripple USD,RLUSD,1.0
54,Bitget Token,BGB,2.12
55,Pepe,PEPE,3.31e-06
56,Internet Computer,ICP,2.42
57,BFUSD,BFUSD,0.9989
58,Ondo US Dollar Yield,USDY,1.12
59,Ethereum Classic,ETC,8.15
60,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.03
61,Ondo,ONDO,0.250075
62,Siren,SIREN,1.57
63,Gate,GT,6.61
64,Quant,QNT,74.27
65,Pump.fun,PUMP,0.00181146
66,KuCoin,KCS,8.01
67,Kaspa,KAS,0.03695162
68,Spiko EU T-Bills Money Market Fund,EUTBL,1.22
69,POL (ex-MATIC),POL,0.093559
70,Janus Henderson Anemoy Treasury Fund,JTRSY,1.098
71,Worldcoin,WLD,0.315976
72,Morpho,MORPHO,1.7
73,NEXO,NEXO,0.887423
74,Cosmos Hub,ATOM,1.77
75,Render,RENDER,1.64
76,Ethena,ENA,0.09845
77,USDtb,USDTB,1.0
78,Provenance Blockchain,HASH,0.01411709
79,Algorand,ALGO,0.0866
80,Aptos,APT,0.954799
81,USDD,USDD,0.999589
82,Official Trump,TRUMP,3.19
83,OUSG,OUSG,114.65
84,Midnight,NIGHT,0.0427289
85,Flare,FLR,0.00815049
86,Filecoin,FIL,0.878201
87,Beldex,BDX,0.080077
88,VeChain,VET,0.0070008
89,XDC Network,XDC,0.0308357
90,GHO,GHO,0.999505
91,Arbitrum,ARB,0.094496
92,YLDS,YLDS,0.999999
93,Usual USD,USD0,0.994672
94,​​Stable,STABLE,0.02557957
95,JUST,JST,0.061118
96,Jupiter,JUP,0.152336
97,River,RIVER,26.82
98,Bonk,BONK,5.77e-06
99,Artificial Superintelligence Alliance,FET,0.21962
100,TrueUSD,TUSD,0.999165
