rank,name,symbol,price
1,Bitcoin,BTC,72515
2,Ethereum,ETH,2125.06
3,Tether,USDT,1.0
4,BNB,BNB,655.85
5,XRP,XRP,1.43
6,USDC,USDC,0.999902
7,Solana,SOL,91.24
8,TRON,TRX,0.284459
9,Figure Heloc,FIGR_HELOC,1.023
10,Dogecoin,DOGE,0.096182
11,WhiteBIT Coin,WBT,52.02
12,USDS,USDS,0.999964
13,Cardano,ADA,0.272955
14,Bitcoin Cash,BCH,462.67
15,LEO Token,LEO,8.98
16,Hyperliquid,HYPE,31.8
17,Monero,XMR,365.62
18,Chainlink,LINK,9.3
19,Ethena USDe,USDE,0.999064
20,Canton,CC,0.155511
21,Stellar,XLM,0.158635
22,USD1,USD1,0.999083
23,Rain,RAIN,0.00920992
24,Litecoin,LTC,56.66
25,Hedera,HBAR,0.100469
26,PayPal USD,PYUSD,0.999916
27,Dai,DAI,1.0
28,Avalanche,AVAX,9.46
29,Zcash,ZEC,236.41
30,Sui,SUI,0.954639
31,Shiba Inu,SHIB,5.64e-06
32,Toncoin,TON,1.35
33,Cronos,CRO,0.077348
34,Tether Gold,XAUT,5130.97
35,World Liberty Financial,WLFI,0.102968
36,PAX Gold,PAXG,5172.59
37,Polkadot,DOT,1.53
38,Uniswap,UNI,4.0
39,MemeCore,M,1.43
40,Mantle,MNT,0.70399
41,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
42,Circle USYC,USYC,1.12
43,Pi Network,PI,0.196725
44,Bittensor,TAO,187.87
45,Aster,ASTER,0.723146
46,Aave,AAVE,116.87
47,Sky,SKY,0.076458
48,Falcon USD,USDF,0.997777
49,Global Dollar,USDG,0.999869
50,NEAR Protocol,NEAR,1.29
51,OKB,OKB,78.1
52,Ripple USD,RLUSD,0.999951
53,Bitget Token,BGB,2.17
54,Pepe,PEPE,3.56e-06
55,HTX DAO,HTX,1.59e-06
56,Internet Computer,ICP,2.57
57,Ethereum Classic,ETC,8.8
58,BFUSD,BFUSD,0.999182
59,Ondo,ONDO,0.267162
60,Pump.fun,PUMP,0.00206304
61,Worldcoin,WLD,0.415824
62,Gate,GT,7.33
63,POL (ex-MATIC),POL,0.102889
64,KuCoin,KCS,8.04
65,Morpho,MORPHO,1.92
66,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.01
67,Midnight,NIGHT,0.060715
68,Ethena,ENA,0.117347
69,Quant,QNT,65.4
70,Cosmos Hub,ATOM,1.87
71,Ondo US Dollar Yield,USDY,1.12
72,NEXO,NEXO,0.888505
73,Kaspa,KAS,0.03120282
74,USDtb,USDTB,1.0
75,Provenance Blockchain,HASH,0.01496881
76,Spiko EU T-Bills Money Market Fund,EUTBL,1.22
77,Flare,FLR,0.00928612
78,Algorand,ALGO,0.088866
79,Official Trump,TRUMP,3.38
80,Filecoin,FIL,1.028
81,Aptos,APT,0.997928
82,OUSG,OUSG,114.48
83,Janus Henderson Anemoy AAA CLO Fund,JAAA,1.026
84,Render,RENDER,1.4
85,USDD,USDD,1.0
86,XDC Network,XDC,0.03533615
87,Jupiter,JUP,0.197681
88,VeChain,VET,0.00742185
89,Arbitrum,ARB,0.104062
90,Beldex,BDX,0.079907
91,YLDS,YLDS,0.999986
92,​​Stable,STABLE,0.02824346
93,Janus Henderson Anemoy Treasury Fund,JTRSY,1.096
94,Usual USD,USD0,0.999254
95,Decred,DCR,31.86
96,Bonk,BONK,6.2e-06
97,GHO,GHO,0.999895
98,TrueUSD,TUSD,1.001
99,Stacks,STX,0.2681
100,A7A5,A7A5,0.01248197
