rank,name,symbol,price
1,Bitcoin,BTC,77232
2,Ethereum,ETH,2280.36
3,Tether,USDT,0.999614
4,XRP,XRP,1.37
5,BNB,BNB,616.28
6,USDC,USDC,0.999737
7,Solana,SOL,83.88
8,TRON,TRX,0.326323
9,Figure Heloc,FIGR_HELOC,1.031
10,Dogecoin,DOGE,0.107859
11,WhiteBIT Coin,WBT,57.77
12,USDS,USDS,0.999746
13,Hyperliquid,HYPE,40.8
14,LEO Token,LEO,10.32
15,Cardano,ADA,0.247442
16,Bitcoin Cash,BCH,442.16
17,Monero,XMR,383.49
18,Chainlink,LINK,9.13
19,Zcash,ZEC,350.89
20,Canton,CC,0.149429
21,Stellar,XLM,0.159252
22,USD1,USD1,0.99977
23,Dai,DAI,0.999838
24,Litecoin,LTC,55.03
25,MemeCore,M,3.1
26,Avalanche,AVAX,9.08
27,Ethena USDe,USDE,0.99925
28,Hedera,HBAR,0.087705
29,Rain,RAIN,0.00785362
30,Shiba Inu,SHIB,6.3e-06
31,Sui,SUI,0.911381
32,Toncoin,TON,1.35
33,PayPal USD,PYUSD,0.999948
34,Cronos,CRO,0.068232
35,Circle USYC,USYC,1.12
36,Tether Gold,XAUT,4565.03
37,Bittensor,TAO,262.29
38,Global Dollar,USDG,0.999866
39,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
40,PAX Gold,PAXG,4562.55
41,Mantle,MNT,0.630951
42,Uniswap,UNI,3.2
43,Polkadot,DOT,1.2
44,Pi Network,PI,0.179557
45,Sky,SKY,0.079791
46,World Liberty Financial,WLFI,0.056791
47,Falcon USD,USDF,0.996585
48,OKB,OKB,83.06
49,Aster,ASTER,0.65356
50,NEAR Protocol,NEAR,1.3
51,HTX DAO,HTX,1.83e-06
52,Pepe,PEPE,3.91e-06
53,Ripple USD,RLUSD,0.999903
54,USDD,USDD,1.0
55,Aave,AAVE,92.23
56,Bitget Token,BGB,1.98
57,Janus Henderson Anemoy Treasury Fund,JTRSY,1.1
58,BFUSD,BFUSD,0.998701
59,Ondo US Dollar Yield,USDY,1.12
60,Ethereum Classic,ETC,8.35
61,Internet Computer,ICP,2.36
62,Ondo,ONDO,0.265561
63,Morpho,MORPHO,1.99
64,KuCoin,KCS,8.47
65,United Stables,U,0.999705
66,Quant,QNT,68.55
67,POL (ex-MATIC),POL,0.09356
68,Spiko EU T-Bills Money Market Fund,EUTBL,1.23
69,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.07
70,Algorand,ALGO,0.108693
71,Blockchain Capital,BCAP,105.75
72,Cosmos Hub,ATOM,1.87
73,Ethena,ENA,0.101959
74,NEXO,NEXO,0.892203
75,Kaspa,KAS,0.03251552
76,Render,RENDER,1.7
77,Aptos,APT,1.012
78,Gate,GT,7.19
79,Worldcoin,WLD,0.238335
80,Arbitrum,ARB,0.124568
81,JUST,JST,0.088005
82,​​Stable,STABLE,0.03335221
83,Filecoin,FIL,0.915277
84,Pump.fun,PUMP,0.00180056
85,Flare,FLR,0.00749279
86,Pudgy Penguins,PENGU,0.00987025
87,Beldex,BDX,0.079871
88,OUSG,OUSG,115.09
89,VeChain,VET,0.00699703
90,Jupiter,JUP,0.180387
91,XDC Network,XDC,0.02962927
92,USDtb,USDTB,0.999736
93,GHO,GHO,0.999704
94,Usual USD,USD0,0.999026
95,Provenance Blockchain,HASH,0.01064295
96,Official Trump,TRUMP,2.34
97,Bonk,BONK,6.17e-06
98,Midnight,NIGHT,0.03195522
99,YLDS,YLDS,0.999988
100,DeXe,DEXE,11.3
