rank,name,symbol,price
1,Bitcoin,BTC,112585
2,Ethereum,ETH,4173.11
3,Tether,USDT,1.0
4,XRP,XRP,2.87
5,BNB,BNB,1023.82
6,Solana,SOL,210.56
7,USDC,USDC,0.9997
8,Dogecoin,DOGE,0.240855
9,Lido Staked Ether,STETH,4170.15
10,TRON,TRX,0.337616
11,Cardano,ADA,0.816644
12,Wrapped stETH,WSTETH,5065.84
13,Chainlink,LINK,21.7
14,Wrapped Beacon ETH,WBETH,4502.98
15,Ethena USDe,USDE,1.001
16,Avalanche,AVAX,34.33
17,Wrapped Bitcoin,WBTC,112507
18,Figure Heloc,FIGR_HELOC,0.996913
19,Sui,SUI,3.38
20,Hyperliquid,HYPE,43.49
21,Stellar,XLM,0.369001
22,Bitcoin Cash,BCH,558.29
23,Wrapped eETH,WEETH,4494.95
24,WETH,WETH,4175.77
25,Hedera,HBAR,0.222998
26,LEO Token,LEO,9.54
27,Litecoin,LTC,106.69
28,USDS,USDS,0.999643
29,Binance Bridged USDT (BNB Smart Chain),BSC-USD,1.0
30,Shiba Inu,SHIB,1.22e-05
31,Cronos,CRO,0.206396
32,Toncoin,TON,2.82
33,Coinbase Wrapped BTC,CBBTC,112598
34,Polkadot,DOT,4.03
35,Ethena Staked USDe,SUSDE,1.2
36,WhiteBIT Coin,WBT,42.0
37,Mantle,MNT,1.8
38,Monero,XMR,301.02
39,World Liberty Financial,WLFI,0.203256
40,Uniswap,UNI,8.12
41,Dai,DAI,0.998774
42,Aave,AAVE,277.91
43,Ethena,ENA,0.597021
44,Pepe,PEPE,9.67e-06
45,MemeCore,M,2.4
46,Story,IP,12.61
47,USDT0,USDT0,0.999986
48,OKB,OKB,179.28
49,NEAR Protocol,NEAR,3.02
50,Aster,ASTER,2.27
51,Bitget Token,BGB,5.26
52,Jito Staked SOL,JITOSOL,259.32
53,Aptos,APT,4.3
54,Bittensor,TAO,310.13
55,Ondo,ONDO,0.930988
56,Ethereum Classic,ETC,18.96
57,Worldcoin,WLD,1.32
58,USD1,USD1,0.999887
59,Binance Staked SOL,BNSOL,226.33
60,Binance-Peg WETH,WETH,4173.9
61,POL (ex-MATIC),POL,0.226212
62,Arbitrum,ARB,0.4398
63,Pi Network,PI,0.287417
64,Internet Computer,ICP,4.36
65,sUSDS,SUSDS,1.067
66,Jupiter Perpetuals Liquidity Provider Token,JLP,5.57
67,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
68,Kaspa,KAS,0.079745
69,Pump.fun,PUMP,0.00582928
70,Falcon USD,USDF,0.999065
71,Cosmos Hub,ATOM,4.2
72,KuCoin,KCS,15.49
73,Gate,GT,16.37
74,VeChain,VET,0.0226477
75,Provenance Blockchain,HASH,0.03937104
76,Fasttoken,FTN,4.48
77,Algorand,ALGO,0.215028
78,Render,RENDER,3.63
79,Pudgy Penguins,PENGU,0.029822
80,Rocket Pool ETH,RETH,4770.36
81,Kelp DAO Restaked ETH,RSETH,4397.79
82,Flare,FLR,0.02489088
83,USDtb,USDTB,1.001
84,Sei,SEI,0.292663
85,MYX Finance,MYX,9.35
86,Kinetiq Staked HYPE,KHYPE,42.31
87,BFUSD,BFUSD,0.99903
88,Sky,SKY,0.068845
89,Bonk,BONK,2.046e-05
90,StakeWise Staked ETH,OSETH,4395.89
91,Filecoin,FIL,2.27
92,PayPal USD,PYUSD,0.999994
93,Artificial Superintelligence Alliance,FET,0.595162
94,Official Trump,TRUMP,7.7
95,Lombard Staked BTC,LBTC,112510
96,Liquid Staked ETH,LSETH,4505.59
97,Jupiter,JUP,0.472439
98,Immutable,IMX,0.74257
99,Polygon Bridged USDT (Polygon),USDT,1.0
100,Quant,QNT,98.02
