rank,name,symbol,price
1,Bitcoin,BTC,75777
2,Ethereum,ETH,2359.36
3,Tether,USDT,1.0
4,XRP,XRP,1.45
5,BNB,BNB,632.89
6,USDC,USDC,0.999799
7,Solana,SOL,88.64
8,TRON,TRX,0.324439
9,Figure Heloc,FIGR_HELOC,1.034
10,Dogecoin,DOGE,0.098697
11,WhiteBIT Coin,WBT,55.31
12,USDS,USDS,0.999858
13,Hyperliquid,HYPE,44.14
14,Cardano,ADA,0.257817
15,LEO Token,LEO,10.04
16,Bitcoin Cash,BCH,449.71
17,Chainlink,LINK,9.56
18,MemeCore,M,3.72
19,Monero,XMR,349.02
20,Ethena USDe,USDE,0.99966
21,Canton,CC,0.150189
22,Stellar,XLM,0.169233
23,Zcash,ZEC,333.92
24,RaveDAO,RAVE,18.73
25,Dai,DAI,0.999688
26,Litecoin,LTC,56.17
27,Avalanche,AVAX,9.67
28,USD1,USD1,0.999848
29,PayPal USD,PYUSD,0.999738
30,Hedera,HBAR,0.09129
31,Sui,SUI,0.999925
32,Rain,RAIN,0.00770296
33,Shiba Inu,SHIB,6.23e-06
34,Toncoin,TON,1.43
35,Cronos,CRO,0.071289
36,Circle USYC,USYC,1.12
37,Tether Gold,XAUT,4774.88
38,World Liberty Financial,WLFI,0.081623
39,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
40,Bittensor,TAO,250.65
41,PAX Gold,PAXG,4776.79
42,Global Dollar,USDG,0.999751
43,Polkadot,DOT,1.31
44,Mantle,MNT,0.672787
45,Uniswap,UNI,3.44
46,NEAR Protocol,NEAR,1.43
47,Pi Network,PI,0.179973
48,OKB,OKB,86.5
49,Sky,SKY,0.078192
50,Falcon USD,USDF,0.998112
51,Aave,AAVE,115.91
52,Aster,ASTER,0.686
53,Pepe,PEPE,3.93e-06
54,HTX DAO,HTX,1.79e-06
55,USDD,USDD,1.0
56,Janus Henderson Anemoy Treasury Fund,JTRSY,1.1
57,Ripple USD,RLUSD,0.999859
58,Internet Computer,ICP,2.62
59,Ondo US Dollar Yield,USDY,1.13
60,Ethereum Classic,ETC,8.7
61,Bitget Token,BGB,1.9
62,BFUSD,BFUSD,0.999601
63,Ondo,ONDO,0.267032
64,Pump.fun,PUMP,0.00203126
65,KuCoin,KCS,8.66
66,Gate,GT,7.33
67,Quant,QNT,76.65
68,Algorand,ALGO,0.117175
69,Worldcoin,WLD,0.315849
70,Morpho,MORPHO,1.84
71,Spiko EU T-Bills Money Market Fund,EUTBL,1.24
72,Ethena,ENA,0.112903
73,Render,RENDER,1.88
74,United Stables,U,0.999944
75,POL (ex-MATIC),POL,0.090377
76,Kaspa,KAS,0.03512582
77,NEXO,NEXO,0.91673
78,Cosmos Hub,ATOM,1.81
79,USDtb,USDTB,0.99976
80,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.05
81,Aptos,APT,1.01
82,Arbitrum,ARB,0.130897
83,Filecoin,FIL,0.99224
84,Blockchain Capital,BCAP,82.76
85,Official Trump,TRUMP,3.02
86,Flare,FLR,0.00817178
87,Jupiter,JUP,0.185592
88,XDC Network,XDC,0.0315394
89,VeChain,VET,0.00731056
90,Beldex,BDX,0.08004
91,Provenance Blockchain,HASH,0.01083288
92,Midnight,NIGHT,0.03679414
93,OUSG,OUSG,114.94
94,GHO,GHO,0.999727
95,​​Stable,STABLE,0.02629911
96,YLDS,YLDS,0.999751
97,Bonk,BONK,6.41e-06
98,Usual USD,USD0,0.998146
99,DeXe,DEXE,11.92
100,Siren,SIREN,0.760051
