rank,name,symbol,price
1,Bitcoin,BTC,71783
2,Ethereum,ETH,2195.96
3,Tether,USDT,1.0
4,XRP,XRP,1.34
5,BNB,BNB,601.68
6,USDC,USDC,0.999942
7,Solana,SOL,83.51
8,TRON,TRX,0.319653
9,Figure Heloc,FIGR_HELOC,1.034
10,Dogecoin,DOGE,0.092329
11,USDS,USDS,0.999785
12,WhiteBIT Coin,WBT,52.39
13,Hyperliquid,HYPE,40.96
14,LEO Token,LEO,10.11
15,Cardano,ADA,0.251128
16,Bitcoin Cash,BCH,438.79
17,Chainlink,LINK,8.97
18,Monero,XMR,347.95
19,Zcash,ZEC,382.67
20,Ethena USDe,USDE,0.999483
21,Canton,CC,0.151163
22,Stellar,XLM,0.15487
23,MemeCore,M,2.63
24,Dai,DAI,0.999766
25,Litecoin,LTC,54.56
26,USD1,USD1,0.999259
27,Avalanche,AVAX,9.31
28,PayPal USD,PYUSD,0.999948
29,Hedera,HBAR,0.088716
30,Rain,RAIN,0.00794698
31,Sui,SUI,0.936895
32,Shiba Inu,SHIB,5.9e-06
33,Toncoin,TON,1.29
34,Cronos,CRO,0.069207
35,Circle USYC,USYC,1.12
36,World Liberty Financial,WLFI,0.083486
37,Tether Gold,XAUT,4725.3
38,Bittensor,TAO,268.35
39,PAX Gold,PAXG,4735.83
40,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
41,Mantle,MNT,0.667394
42,Polkadot,DOT,1.29
43,Global Dollar,USDG,0.999981
44,Uniswap,UNI,3.12
45,Sky,SKY,0.077919
46,Falcon USD,USDF,0.997684
47,NEAR Protocol,NEAR,1.38
48,OKB,OKB,84.36
49,Pi Network,PI,0.167431
50,Aster,ASTER,0.664776
51,HTX DAO,HTX,1.75e-06
52,USDD,USDD,1.0
53,Pepe,PEPE,3.5e-06
54,Internet Computer,ICP,2.52
55,Ripple USD,RLUSD,0.999879
56,Aave,AAVE,90.09
57,Bitget Token,BGB,1.93
58,Ethereum Classic,ETC,8.48
59,Ondo US Dollar Yield,USDY,1.13
60,Janus Henderson Anemoy Treasury Fund,JTRSY,1.1
61,BFUSD,BFUSD,0.999009
62,Ondo,ONDO,0.254362
63,KuCoin,KCS,8.43
64,Gate,GT,6.54
65,Pump.fun,PUMP,0.00187923
66,Quant,QNT,75.67
67,Render,RENDER,2.05
68,Morpho,MORPHO,1.85
69,Algorand,ALGO,0.109572
70,Spiko EU T-Bills Money Market Fund,EUTBL,1.23
71,Cosmos Hub,ATOM,1.82
72,POL (ex-MATIC),POL,0.084625
73,NEXO,NEXO,0.879164
74,Worldcoin,WLD,0.26848
75,Kaspa,KAS,0.0319844
76,USDtb,USDTB,1.0
77,Ethena,ENA,0.096798
78,Superstate Short Duration U.S. Government Securities Fund (USTB),USTB,11.05
79,Blockchain Capital,BCAP,83.06
80,Filecoin,FIL,0.905276
81,Midnight,NIGHT,0.04101478
82,Official Trump,TRUMP,2.88
83,Arbitrum,ARB,0.110512
84,OUSG,OUSG,114.86
85,Aptos,APT,0.837881
86,Flare,FLR,0.0075928
87,Beldex,BDX,0.080247
88,JUST,JST,0.069586
89,XDC Network,XDC,0.03068659
90,YLDS,YLDS,0.999804
91,VeChain,VET,0.00704576
92,GHO,GHO,0.999321
93,Provenance Blockchain,HASH,0.01026332
94,Jupiter,JUP,0.161626
95,​​Stable,STABLE,0.02638315
96,Usual USD,USD0,1.001
97,Dash,DASH,43.18
98,Artificial Superintelligence Alliance,FET,0.237547
99,Bonk,BONK,5.9e-06
100,Siren,SIREN,0.709014
