rank,name,symbol,price
1,Bitcoin,BTC,120211
2,Ethereum,ETH,4471.45
3,XRP,XRP,3.05
4,Tether,USDT,1.001
5,BNB,BNB,1103.74
6,Solana,SOL,231.27
7,USDC,USDC,0.999706
8,Dogecoin,DOGE,0.256477
9,Lido Staked Ether,STETH,4470.45
10,TRON,TRX,0.342491
11,Cardano,ADA,0.859385
12,Wrapped stETH,WSTETH,5434.36
13,Wrapped Beacon ETH,WBETH,4824.94
14,Wrapped Bitcoin,WBTC,120204
15,Chainlink,LINK,22.38
16,Ethena USDe,USDE,1.001
17,Hyperliquid,HYPE,49.08
18,Sui,SUI,3.61
19,Stellar,XLM,0.405283
20,Figure Heloc,FIGR_HELOC,1.008
21,Avalanche,AVAX,30.31
22,Bitcoin Cash,BCH,602.25
23,Wrapped eETH,WEETH,4819.55
24,WETH,WETH,4474.0
25,Hedera,HBAR,0.224832
26,Litecoin,LTC,116.94
27,LEO Token,LEO,9.58
28,Binance Bridged USDT (BNB Smart Chain),BSC-USD,1.002
29,USDS,USDS,0.999896
30,Coinbase Wrapped BTC,CBBTC,120221
31,Cronos,CRO,0.212043
32,Shiba Inu,SHIB,1.244e-05
33,Toncoin,TON,2.8
34,USDT0,USDT0,1.001
35,Polkadot,DOT,4.23
36,Mantle,MNT,1.94
37,WhiteBIT Coin,WBT,43.63
38,Monero,XMR,332.75
39,Ethena Staked USDe,SUSDE,1.2
40,World Liberty Financial,WLFI,0.205936
41,Uniswap,UNI,8.22
42,Dai,DAI,0.99996
43,Aave,AAVE,285.78
44,Ethena,ENA,0.609252
45,Pepe,PEPE,9.94e-06
46,OKB,OKB,191.85
47,Bitget Token,BGB,5.25
48,NEAR Protocol,NEAR,2.92
49,Aptos,APT,5.12
50,MemeCore,M,2.11
51,Jito Staked SOL,JITOSOL,285.14
52,Aster,ASTER,1.93
53,Bittensor,TAO,323.97
54,Ethereum Classic,ETC,19.7
55,Story,IP,9.57
56,Ondo,ONDO,0.945757
57,Worldcoin,WLD,1.35
58,Binance Staked SOL,BNSOL,248.53
59,Binance-Peg WETH,WETH,4477.17
60,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,1.0
61,USD1,USD1,1.0
62,PayPal USD,PYUSD,0.999827
63,Currency One USD,C1USD,0.996028
64,POL (ex-MATIC),POL,0.238584
65,Pump.fun,PUMP,0.00695413
66,Internet Computer,ICP,4.55
67,Zcash,ZEC,148.09
68,Arbitrum,ARB,0.444528
69,Jupiter Perpetuals Liquidity Provider Token,JLP,5.87
70,sUSDS,SUSDS,1.069
71,Pi Network,PI,0.261791
72,Kaspa,KAS,0.079049
73,KuCoin,KCS,15.97
74,Provenance Blockchain,HASH,0.0416781
75,VeChain,VET,0.02342893
76,Cosmos Hub,ATOM,4.24
77,Rocket Pool ETH,RETH,5114.11
78,Algorand,ALGO,0.223532
79,Gate,GT,16.42
80,Kelp DAO Restaked ETH,RSETH,4716.81
81,Pudgy Penguins,PENGU,0.03095149
82,Kinetiq Staked HYPE,KHYPE,49.38
83,DoubleZero,2Z,0.544822
84,Flare,FLR,0.02513411
85,Render,RENDER,3.57
86,USDtb,USDTB,0.999695
87,Sei,SEI,0.293245
88,MYX Finance,MYX,9.06
89,Falcon USD,USDF,0.999043
90,BFUSD,BFUSD,0.999721
91,StakeWise Staked ETH,OSETH,4712.13
92,Plasma,XPL,0.911337
93,Filecoin,FIL,2.33
94,Sky,SKY,0.069193
95,Liquid Staked ETH,LSETH,4825.5
96,Official Trump,TRUMP,7.79
97,Artificial Superintelligence Alliance,FET,0.595667
98,Bonk,BONK,2e-05
99,Quant,QNT,106.22
100,Lombard Staked BTC,LBTC,120087
